取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260501212849000,2026/05/01,22:58:46,9100,9100,827,0,9100,827,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,01:29:57,"A","橋本",BBE7DE49A7444AA3A3ABE17DD5BEA2E5,"その他","tablecharge",600,2
RB0120260501212849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBE7DE49A7444AA3A3ABE17DD5BEA2E5,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1200,3
RB0120260501212849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBE7DE49A7444AA3A3ABE17DD5BEA2E5,"DESSERT COCKTAIL","ソイ抹茶アレキサンダー",1500,1
RB0120260501212849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBE7DE49A7444AA3A3ABE17DD5BEA2E5,"COLD APPETIZERS","マッシュルームサラダとコールドカット",1300,1
RB0120260501212849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBE7DE49A7444AA3A3ABE17DD5BEA2E5,"COLD APPETIZERS","牛肉と季節のフルーツのカルパッチョ",1500,1
RB0120260501215206000,2026/05/02,00:12:21,10200,10200,927,0,10200,927,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,02:20:15,"E","橋本",3559FA3B40104505AE0D9317EE92E4A9,"その他","tablecharge",600,2
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1200,2
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1200,1
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"ワイン（グラス）","デバルド・ビアンコ",1200,1
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"NEW CLASSIC COCKTAIL","オーチャードマティーニ",1500,1
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"FRUITS COCKTAIL","トロピカルヴェール",1500,1
RB0120260501215206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559FA3B40104505AE0D9317EE92E4A9,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260502195632000,2026/05/02,21:15:29,13700,13700,1245,0,13700,1245,0,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,01:18:57,"A","橋本",23C149C613004B639CA8409087768FBE,"その他","tablecharge",600,2
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1200,3
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"ビール","ハートランド",1000,2
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"BAR SNACKS ","ビーツのフムス",900,1
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"COLD APPETIZERS","BFAカプレーゼ",1100,1
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"COLD APPETIZERS","牛肉と季節のフルーツのカルパッチョ",1500,1
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"HOT APPETIZERS","にんじんのソテー",1300,1
RB0120260502195632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23C149C613004B639CA8409087768FBE,"MAIN DISHES","ボロネーゼラザニア",2100,1
RB0120260502185436000,2026/05/02,21:52:58,7600,7600,690,0,7600,690,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,02:58:22,"E","橋本",596B028D2AF64DC2ABC0DE49CDD46118,"その他","tablecharge",600,2
RB0120260502185436000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596B028D2AF64DC2ABC0DE49CDD46118,"NEW CLASSIC COCKTAIL","森のジントニック",1500,1
RB0120260502185436000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596B028D2AF64DC2ABC0DE49CDD46118,"NEW CLASSIC COCKTAIL","カルヴァドスモヒート",1500,1
RB0120260502185436000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596B028D2AF64DC2ABC0DE49CDD46118,"JAPANESE COCKTAIL","焙煎ファッションド",1900,1
RB0120260502185436000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596B028D2AF64DC2ABC0DE49CDD46118,"FRUITS COCKTAIL","ローズガーデン",1500,1
RB0120260502203652000,2026/05/02,22:48:23,12670,12500,1151,0,12670,1151,13000,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,3,11,02:11:31,"C","橋本",0EC7835991CC4100841EE25475F55B85,"その他","tablecharge",600,3
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"ビール","ガージェリー",1300,1
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"ワイン（グラス）","パナメラ・カルベネ・ソーヴィニョン",1600,1
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"日本酒","作",1700,1
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"ソフトドリンク","フィーバーツリーソーダ",800,1
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"ソフトドリンク","コーラ",800,1
RB0120260502203652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0EC7835991CC4100841EE25475F55B85,"NEW CLASSIC COCKTAIL","森のジントニック",1500,3
RB0120260502215449000,2026/05/02,23:09:32,7200,7200,654,0,7200,654,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,01:14:43,"7, 8","橋本",388880EF8919468CB19BF50569D17FF0,"その他","tablecharge",600,2
RB0120260502215449000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388880EF8919468CB19BF50569D17FF0,"ジャパニーズウイスキー","日の丸",1500,1
RB0120260502215449000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388880EF8919468CB19BF50569D17FF0,"NEW CLASSIC COCKTAIL","カルヴァドスモヒート",1500,1
RB0120260502215449000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388880EF8919468CB19BF50569D17FF0,"NEW CLASSIC COCKTAIL","サンセットソルティドッグ",1500,1
RB0120260502215449000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388880EF8919468CB19BF50569D17FF0,"DESSERT COCKTAIL","ソイ抹茶アレキサンダー",1500,1
RB0120260503180725000,2026/05/03,19:45:07,13000,13000,1181,0,13000,1181,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,2,3,01:37:42,"C","橋本",28BFCFD79F4D496BB9209548093AC018,"コース&セット","招待日和コース(食事のみ)+チャージ別＋サ別",10000,1
RB0120260503180725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28BFCFD79F4D496BB9209548093AC018,"その他","tablecharge",500,1
RB0120260503180725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28BFCFD79F4D496BB9209548093AC018,"DESSERT COCKTAIL","キャラメルナッツキャデラック",1500,1
RB0120260503191443000,2026/05/03,19:53:30,4200,4200,381,0,4200,381,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,00:38:46,"4, 5","橋本",8CA039A1696642F5B1A5CCEA8F51B516,"その他","tablecharge",600,2
RB0120260503191443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8CA039A1696642F5B1A5CCEA8F51B516,"DESSERT COCKTAIL","ティラミスロブロイ",1500,2
RB0120260503201258000,2026/05/03,21:45:00,8500,8500,772,0,8500,772,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,01:32:01,"E","橋本",DBE003934F7740E1856BF709B8518CB2,"その他","tablecharge",600,2
RB0120260503201258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBE003934F7740E1856BF709B8518CB2,"ジン","エンジン",1600,1
RB0120260503201258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBE003934F7740E1856BF709B8518CB2,"ジャパニーズウイスキー","イチローズモルト ホワイトラベル",1400,1
RB0120260503201258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBE003934F7740E1856BF709B8518CB2,"ウイスキー","アードベック 10年",1600,1
RB0120260503201258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBE003934F7740E1856BF709B8518CB2,"NEW CLASSIC COCKTAIL","ベルガモットモスコミュール",1500,1
RB0120260503201258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBE003934F7740E1856BF709B8518CB2,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260503213028000,2026/05/03,22:53:49,20600,20600,1872,0,20600,1872,0,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,01:23:21,"A","橋本",67413C499A524A328DE018F05DF60098,"その他","tablecharge",600,3
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー（ハイボール・ボトル・オリジナル）","ウイスキー",3600,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ジャパニーズウイスキー","ニッカウヰスキーフロムザバレル",1600,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","グレンリベット12年",1400,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","アベラワー 12年",1600,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","グレンファークラス 12年",1800,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","カリラ12年",1600,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","アードベック 10年",1600,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"ウイスキー","スプリングバンク 10年",1800,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"JAPANESE COCKTAIL","ゆずマティーニ",1900,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"BAR SNACKS ","キャンディピーカン",700,1
RB0120260503213028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67413C499A524A328DE018F05DF60098,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260503221442000,2026/05/03,23:51:52,9700,9700,881,0,9700,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,01:37:10,"C","橋本",CE885984316C494A8D5DEF786B450E41,"その他","ドリンク",1200,2
RB0120260503221442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE885984316C494A8D5DEF786B450E41,"その他","tablecharge",600,2
RB0120260503221442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE885984316C494A8D5DEF786B450E41,"NEW CLASSIC COCKTAIL","森のジントニック",1500,2
RB0120260503221442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE885984316C494A8D5DEF786B450E41,"BAR SNACKS ","キャンディピーカン",700,1
RB0120260503221442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE885984316C494A8D5DEF786B450E41,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260503221442000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE885984316C494A8D5DEF786B450E41,"DESSERT","キャラメルバナナ",1200,1
RB0120260504180249000,2026/05/04,18:56:02,4300,4300,390,0,4300,390,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,00:53:13,"7, 8","橋本",0A7C50C8956A4A70A656A9137FEEB864,"その他","tablecharge",600,2
RB0120260504180249000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0A7C50C8956A4A70A656A9137FEEB864,"ウイスキー","グレンフィディック12年",1600,1
RB0120260504180249000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0A7C50C8956A4A70A656A9137FEEB864,"NEW CLASSIC COCKTAIL","カルヴァドスモヒート",1500,1
RB0120260504181425000,2026/05/04,19:23:12,5800,5800,527,0,5800,527,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,01:08:46,"E","橋本",1D7EA209421444B4AAABEF2C6419C961,"その他","tablecharge",600,2
RB0120260504181425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D7EA209421444B4AAABEF2C6419C961,"JAPANESE COCKTAIL","ゆずマティーニ",1900,1
RB0120260504181425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D7EA209421444B4AAABEF2C6419C961,"FRUITS COCKTAIL","ローズガーデン",1500,1
RB0120260504181425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D7EA209421444B4AAABEF2C6419C961,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260504184834000,2026/05/04,20:46:25,8300,8300,754,0,8300,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,01:57:51,"C","橋本",11796B2EDA304639A5E7E8036597DD29,"その他","tablecharge",600,2
RB0120260504184834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11796B2EDA304639A5E7E8036597DD29,"NEW CLASSIC COCKTAIL","森のジントニック",1500,2
RB0120260504184834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11796B2EDA304639A5E7E8036597DD29,"FRUITS COCKTAIL","ローズガーデン",1500,1
RB0120260504184834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11796B2EDA304639A5E7E8036597DD29,"STANDARD COCKTAIL","バイオレットフィズ",1200,1
RB0120260504184834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11796B2EDA304639A5E7E8036597DD29,"BAR SNACKS ","オリーブ",700,1
RB0120260504184834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11796B2EDA304639A5E7E8036597DD29,"BAR SNACKS ","キャンディピーカン",700,1
RB0120260504205147000,2026/05/04,21:42:27,6800,6800,618,0,6800,618,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,00:50:40,"D","橋本",BFD5457DD3244223B09A5B1EB1AA0D8C,"その他","tablecharge",600,3
RB0120260504205147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFD5457DD3244223B09A5B1EB1AA0D8C,"ジャパニーズウイスキー","宮城峡",1600,1
RB0120260504205147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFD5457DD3244223B09A5B1EB1AA0D8C,"NEW CLASSIC COCKTAIL","サンセットソルティドッグ",1500,1
RB0120260504205147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFD5457DD3244223B09A5B1EB1AA0D8C,"JAPANESE COCKTAIL","撫子ネグローニ",1900,1
RB0120260504214454000,2026/05/04,22:37:04,5800,5800,527,0,5800,527,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,00:52:10,"E","橋本",6D8AF6518B874DC9BE747CE06A59FC36,"その他","tablecharge",600,2
RB0120260504214454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D8AF6518B874DC9BE747CE06A59FC36,"JAPANESE COCKTAIL","撫子ネグローニ",1900,1
RB0120260504214454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D8AF6518B874DC9BE747CE06A59FC36,"FRUITS COCKTAIL","トロピカルヴェール",1500,1
RB0120260504214454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D8AF6518B874DC9BE747CE06A59FC36,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260504203200000,2026/05/04,23:25:53,7600,7600,690,0,7600,690,8000,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,2,7,02:53:53,"5, 6","橋本",52D45ACC425D41B1894374FFD8C264A5,"未設定","No charge",0,2
RB0120260504203200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52D45ACC425D41B1894374FFD8C264A5,"NEW CLASSIC COCKTAIL","森のジントニック",1500,1
RB0120260504203200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52D45ACC425D41B1894374FFD8C264A5,"NEW CLASSIC COCKTAIL","ベルガモットモスコミュール",1500,1
RB0120260504203200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52D45ACC425D41B1894374FFD8C264A5,"JAPANESE COCKTAIL","ゆずマティーニ",1900,1
RB0120260504203200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52D45ACC425D41B1894374FFD8C264A5,"FRUITS COCKTAIL","トロピカルヴェール",1500,1
RB0120260504203200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52D45ACC425D41B1894374FFD8C264A5,"COLD APPETIZERS","ワカモレチップス",1200,1
RB0120260504220259000,2026/05/04,23:32:43,8100,8100,736,0,8100,736,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,01:29:43,"A","橋本",6F98665FC24A41F0A68F4B0B6A3904B8,"その他","tablecharge",600,2
RB0120260504220259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F98665FC24A41F0A68F4B0B6A3904B8,"ウイスキー","ラフロイグ10年",1700,1
RB0120260504220259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F98665FC24A41F0A68F4B0B6A3904B8,"NEW CLASSIC COCKTAIL","森のジントニック",1500,1
RB0120260504220259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F98665FC24A41F0A68F4B0B6A3904B8,"NEW CLASSIC COCKTAIL","サンセットソルティドッグ",1500,1
RB0120260504220259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F98665FC24A41F0A68F4B0B6A3904B8,"FRUITS COCKTAIL","トロピカルヴェール",1500,1
RB0120260504220259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F98665FC24A41F0A68F4B0B6A3904B8,"BAR SNACKS ","オリーブ",700,1
RB0120260504215427000,2026/05/05,00:01:22,10200,10200,927,0,10200,927,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,02:06:55,"8","橋本",A3150BF4F80D48AABE6EC91E81CD1133,"未設定","No charge",0,1
RB0120260504215427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3150BF4F80D48AABE6EC91E81CD1133,"その他","ドリンク",1300,1
RB0120260504215427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3150BF4F80D48AABE6EC91E81CD1133,"その他","ドリンク",1300,1
RB0120260504215427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3150BF4F80D48AABE6EC91E81CD1133,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1200,4
RB0120260504215427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3150BF4F80D48AABE6EC91E81CD1133,"NEW CLASSIC COCKTAIL","カルヴァドスモヒート",1500,1
RB0120260504215427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3150BF4F80D48AABE6EC91E81CD1133,"HOT APPETIZERS","マティポテ",1300,1
RB0120260505184942000,2026/05/05,20:37:19,11500,11500,1045,0,11500,1045,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,2,2,01:47:37,"C","橋本",5DAA6769A3474F8186A1490751BC4C68,"コース&セット","招待日和コース(食事のみ)+チャージ別＋サ別",10000,1
RB0120260505184942000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5DAA6769A3474F8186A1490751BC4C68,"その他","tablecharge",500,1
RB0120260505183535000,2026/05/05,20:40:54,12300,12300,1118,0,12300,1118,0,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,2,3,02:05:19,"A","橋本",1E37B8A2A3D2490B85AA7E9513686325,"コース&セット","招待日和コース(食事のみ)+チャージ別＋サ別",10000,1
RB0120260505183535000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1E37B8A2A3D2490B85AA7E9513686325,"その他","tablecharge",500,1
RB0120260505183535000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1E37B8A2A3D2490B85AA7E9513686325,"ソフトドリンク","フィーバーツリーソーダ",800,1
RB0120260505195541000,2026/05/05,20:56:00,3800,3800,345,0,3800,345,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,01:00:19,"B","橋本",5F0FB6DAD5A44657A25A9F9BC41F125B,"その他","tablecharge",600,2
RB0120260505195541000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F0FB6DAD5A44657A25A9F9BC41F125B,"その他","丸氷",100,1
RB0120260505195541000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F0FB6DAD5A44657A25A9F9BC41F125B,"ウイスキー","ラフロイグ10年",1700,1
RB0120260505195541000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F0FB6DAD5A44657A25A9F9BC41F125B,"ソフトドリンク","オレンジジュース",800,1
RB0120260505221148000,2026/05/05,23:23:32,4200,4200,381,0,4200,381,10000,0,0,0,0,0,0,0,0,0,0,0,0,5800,0,0,0,0,2,4,01:11:43,"D","橋本",ACFC844DA407476DA0576C0C42195F1A,"その他","tablecharge",600,2
RB0120260505221148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACFC844DA407476DA0576C0C42195F1A,"NEW CLASSIC COCKTAIL","カルヴァドスモヒート",1500,1
RB0120260505221148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACFC844DA407476DA0576C0C42195F1A,"NEW CLASSIC COCKTAIL","ベルガモットモスコミュール",1500,1
RB0120260505211827000,2026/05/05,23:35:11,7000,7000,636,0,7000,636,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,02:16:43,"C","橋本",52FD9EE634D5455CA67C75A74E5E3D86,"その他","tablecharge",600,3
RB0120260505211827000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52FD9EE634D5455CA67C75A74E5E3D86,"NEW CLASSIC COCKTAIL","ベルガモットモスコミュール",1500,2
RB0120260505211827000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52FD9EE634D5455CA67C75A74E5E3D86,"FRUITS COCKTAIL","ローズガーデン",1500,1
RB0120260505211827000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52FD9EE634D5455CA67C75A74E5E3D86,"BAR SNACKS ","オリーブ",700,1
RB0120260505214854000,2026/05/05,23:35:56,4300,4300,390,0,4300,390,5000,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,1,4,01:47:01,"6","橋本",968691D6044D4C418CC0228556B06853,"未設定","No charge",0,1
