date,total_sales,slip_count,total_customers,segment,period,daypart,avg_spend_per_customer,weekday,weekday_name
2025-02-14,83390,48,57,Before_Lunch,Before,Lunch,1462.982456140351,4,Friday
2025-02-15,162540,83,114,Before_Lunch,Before,Lunch,1425.7894736842106,5,Saturday
2025-02-16,169120,87,119,Before_Lunch,Before,Lunch,1421.1764705882354,6,Sunday
2025-02-17,94700,57,69,Before_Lunch,Before,Lunch,1372.463768115942,0,Monday
2025-02-18,101220,58,75,Before_Lunch,Before,Lunch,1349.6,1,Tuesday
2025-02-19,115320,76,87,Before_Lunch,Before,Lunch,1325.5172413793102,2,Wednesday
2025-02-20,85860,49,60,Before_Lunch,Before,Lunch,1431.0,3,Thursday
2025-02-21,83970,49,60,Before_Lunch,Before,Lunch,1399.5,4,Friday
2025-02-22,193930,95,134,Before_Lunch,Before,Lunch,1447.2388059701493,5,Saturday
2025-02-23,193150,85,131,Before_Lunch,Before,Lunch,1474.4274809160306,6,Sunday
2025-02-24,173010,100,129,Before_Lunch,Before,Lunch,1341.1627906976744,0,Monday
2025-02-25,75330,41,49,Before_Lunch,Before,Lunch,1537.3469387755101,1,Tuesday
2025-02-26,89820,54,62,Before_Lunch,Before,Lunch,1448.7096774193549,2,Wednesday
2025-02-27,79400,48,56,Before_Lunch,Before,Lunch,1417.857142857143,3,Thursday
2025-02-28,107450,63,82,Before_Lunch,Before,Lunch,1310.3658536585365,4,Friday
2025-03-01,156550,81,112,Before_Lunch,Before,Lunch,1397.767857142857,5,Saturday
2025-03-02,174830,83,110,Before_Lunch,Before,Lunch,1589.3636363636363,6,Sunday
2025-03-03,56090,30,37,Before_Lunch,Before,Lunch,1515.945945945946,0,Monday
2025-03-04,78050,47,55,Before_Lunch,Before,Lunch,1419.090909090909,1,Tuesday
2025-03-05,74110,40,51,Before_Lunch,Before,Lunch,1453.137254901961,2,Wednesday
2025-03-06,79070,45,57,Before_Lunch,Before,Lunch,1387.1929824561403,3,Thursday
2025-03-07,89570,51,61,Before_Lunch,Before,Lunch,1468.360655737705,4,Friday
2025-03-08,130780,69,89,Before_Lunch,Before,Lunch,1469.438202247191,5,Saturday
2025-03-09,239030,135,183,Before_Lunch,Before,Lunch,1306.1748633879781,6,Sunday
2025-03-10,89650,47,64,Before_Lunch,Before,Lunch,1400.78125,0,Monday
2025-03-11,81380,49,56,Before_Lunch,Before,Lunch,1453.2142857142858,1,Tuesday
2025-03-12,66580,36,47,Before_Lunch,Before,Lunch,1416.595744680851,2,Wednesday
2025-03-13,74470,46,53,Before_Lunch,Before,Lunch,1405.0943396226414,3,Thursday
2025-03-14,79550,46,56,Before_Lunch,Before,Lunch,1420.5357142857142,4,Friday
2025-03-15,171790,79,114,Before_Lunch,Before,Lunch,1506.9298245614036,5,Saturday
2025-03-16,164660,81,110,Before_Lunch,Before,Lunch,1496.909090909091,6,Sunday
2025-03-17,96100,54,66,Before_Lunch,Before,Lunch,1456.060606060606,0,Monday
2025-03-18,49800,29,36,Before_Lunch,Before,Lunch,1383.3333333333333,1,Tuesday
2025-03-19,72310,52,58,Before_Lunch,Before,Lunch,1246.7241379310344,2,Wednesday
2025-03-20,122430,64,88,Before_Lunch,Before,Lunch,1391.25,3,Thursday
2025-03-21,96860,58,67,Before_Lunch,Before,Lunch,1445.6716417910447,4,Friday
2025-03-22,163170,90,121,Before_Lunch,Before,Lunch,1348.5123966942149,5,Saturday
2025-03-23,149910,78,100,Before_Lunch,Before,Lunch,1499.1,6,Sunday
2025-03-24,71940,40,53,Before_Lunch,Before,Lunch,1357.3584905660377,0,Monday
2025-03-25,85880,47,58,Before_Lunch,Before,Lunch,1480.6896551724137,1,Tuesday
2025-03-26,94540,53,65,Before_Lunch,Before,Lunch,1454.4615384615386,2,Wednesday
2025-03-27,100590,58,70,Before_Lunch,Before,Lunch,1437.0,3,Thursday
2025-03-28,81660,54,61,Before_Lunch,Before,Lunch,1338.688524590164,4,Friday
2025-03-29,159190,90,115,Before_Lunch,Before,Lunch,1384.2608695652175,5,Saturday
2025-03-30,154360,82,99,Before_Lunch,Before,Lunch,1559.1919191919192,6,Sunday
2025-03-31,98690,52,64,Before_Lunch,Before,Lunch,1542.03125,0,Monday
