week,menu_name,subtotal,quantity,構成比
2025-W01,うな重 梅,411600.0,94,18.288050118854553
2025-W01,お通し,149820.0,213,6.656743607402306
2025-W01,鰻満喫コース,132000.0,11,5.864972341323617
2025-W01,麻布しきコース,96800.0,11,4.3009797169706525
2025-W01,うな重 松,89700.0,13,3.9855152955812767
2025-W01,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,63140.0,76,2.8054117699331305
2025-W01,uberうな重松,46200.0,6,2.052740319463266
2025-W01,uberうな重竹,19500.0,3,0.8664163686046253
2025-W01,うな重 梅 定食,6600.0,2,0.2932486170661809
2025-W01,うな重 竹 定食,4400.0,1,0.1954990780441206
2025-W02,麻布しきコース飲み放題,132000.0,12,13.742699191054752
2025-W02,鰻満喫コース飲み放題,84000.0,6,8.745354030671205
2025-W02,うな重 梅,54600.0,13,5.684480119936284
2025-W02,うな重 梅 定食,49500.0,15,5.153512196645532
2025-W02,とり天定食,45100.0,41,4.6954222236103735
2025-W02,チキン南蛮定食,35560.0,29,3.702199872984144
2025-W02,うな重 竹 定食,35200.0,8,3.6647197842812673
2025-W02,麻布しきコース,35200.0,4,3.6647197842812673
2025-W02,うな重 松 定食,33000.0,6,3.435674797763688
2025-W02,お通し,17820.0,27,1.8552643907923914
2025-W02,uberうな重松,15400.0,2,1.6033149056230545
2025-W02,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,9240.0,12,0.9619889433738326
2025-W02,uberうな重竹,6500.0,1,0.6767238238019385
2025-W03,麻布しきコース,79200.0,9,7.068903962870403
2025-W03,うな重 梅,63000.0,15,5.622991788646912
2025-W03,うな重 梅 定食,62700.0,17,5.596215637272403
2025-W03,チキン南蛮定食,49840.0,39,4.448411281685113
2025-W03,うな重 松 定食,49500.0,7,4.418064976794002
2025-W03,うな重 竹 定食,35200.0,8,3.1417350946090683
2025-W03,とり天定食,29360.0,26,2.6204926811852913
2025-W03,うな重 松,27600.0,4,2.4634059264548376
2025-W03,お通し,25740.0,39,2.297393787932881
2025-W03,uberうな重松,23100.0,3,2.061763655837201
2025-W03,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,21560.0,28,1.9243127454480542
2025-W03,uberうな重竹,19500.0,3,1.7404498393430918
2025-W04,大将お任せコース,253000.0,26,21.625595131249412
2025-W04,うな重 梅,50400.0,12,4.308023694130317
2025-W04,とり天定食,42980.0,37,3.6737868724944653
2025-W04,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,42350.0,55,3.6199365763178366
2025-W04,うな重 竹 定食,39600.0,11,3.384875759673821
2025-W04,うな重 梅 定食,33000.0,10,2.820729799728184
2025-W04,チキン南蛮定食,29120.0,25,2.4890803566086284
2025-W04,お通し,29040.0,44,2.482242223760802
2025-W04,uberうな重松,23100.0,3,1.9745108598097292
2025-W04,麻布しきコース飲み放題,22000.0,2,1.8804865331521228
2025-W04,uberうな重竹,6500.0,1,0.5555982938858545
2025-W05,麻布しきコース飲み放題,143000.0,13,14.032815198618307
2025-W05,うな重 竹 定食,61600.0,14,6.0449050086355784
2025-W05,チキン南蛮定食,45920.0,37,4.50620191552834
2025-W05,とり天定食,42560.0,38,4.176479824148218
2025-W05,麻布しきコース,35200.0,4,3.454231433506045
2025-W05,うな重 梅,21000.0,5,2.0607630711257654
2025-W05,うな重 松,20700.0,3,2.031323598681112
2025-W05,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,19250.0,25,1.8890328151986182
