week,menu_name,subtotal,quantity,構成比
2025-W01,うな重 梅,411600,94,18.288050118854553
2025-W01,お通し,149820,213,6.656743607402306
2025-W01,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,63140,76,2.8054117699331305
2025-W01,uberうな重松,46200,6,2.052740319463266
2025-W01,うなぎ白焼き,24000,4,1.066358607513385
2025-W01,uberうな重竹,19500,3,0.8664163686046253
2025-W01,ランチ松セット,18000,3,0.7997689556350388
2025-W01,uberうな重梅,8800,2,0.3909981560882412
2025-W01,うな重 梅 定食,6600,2,0.2932486170661809
2025-W01,uberうな重梅肝焼き,4900,1,0.21771488236731612
2025-W01,うな重 竹 定食,4400,1,0.1954990780441206
2025-W02,鰻満喫コース飲み放題,84000,6,8.946544397226571
2025-W02,うな重 梅,54600,13,5.815253858197271
2025-W02,うな重 梅 定食,49500,15,5.272070805508515
2025-W02,とり天定食,45100,41,4.803442289463314
2025-W02,チキン南蛮定食,35560,29,3.787370461492582
2025-W02,うな重 竹 定食,35200,8,3.749028128361611
2025-W02,しょうが焼き定食,19200,16,2.0449244336517878
2025-W02,お通し,17820,27,1.8979454899830654
2025-W02,サバ定食,16800,12,1.7893088794453145
2025-W02,uberうな重松,15400,2,1.6401998061582046
2025-W02,カキフライ定食,14400,7,1.5336933252388407
2025-W02,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,9240,12,0.9841198836949228
2025-W02,uberうな重竹,6500,1,0.6922921259758656
2025-W02,uberうな重梅肝焼き,4900,1,0.5218817565048833
2025-W03,うな重 梅,63000,15,5.622991788646912
2025-W03,うな重 梅 定食,62700,17,5.596215637272403
2025-W03,チキン南蛮定食,49840,39,4.448411281685113
2025-W03,うな重 竹 定食,35200,8,3.1417350946090683
2025-W03,カキフライ定食,34200,19,3.052481256694038
2025-W03,とり天定食,29360,26,2.6204926811852913
2025-W03,しょうが焼き定食,25960,21,2.317029632274188
2025-W03,お通し,25740,39,2.297393787932881
2025-W03,uberうな重松,23100,3,2.061763655837201
2025-W03,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,21560,28,1.9243127454480542
2025-W03,uberうな重竹,19500,3,1.7404498393430918
2025-W03,サバ定食,16360,13,1.4601927882898964
2025-W03,uberうな重梅,13200,3,1.1781506604784007
2025-W03,うなぎ白焼き,12000,2,1.0710460549803642
2025-W03,uberうな重梅肝焼き,9800,2,0.8746876115672974
2025-W04,うな重 梅,50400,12,4.308023694130317
2025-W04,とり天定食,42980,37,3.6737868724944653
2025-W04,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,42350,55,3.6199365763178366
2025-W04,うな重 竹 定食,39600,11,3.384875759673821
2025-W04,うな重 梅 定食,33000,10,2.820729799728184
2025-W04,チキン南蛮定食,29120,25,2.4890803566086284
2025-W04,お通し,29040,44,2.482242223760802
2025-W04,しょうが焼き定食,23560,19,2.013830123684728
2025-W04,uberうな重松,23100,3,1.9745108598097292
2025-W04,サバ定食,19080,14,1.6308946842064773
2025-W04,うなぎ白焼き,12000,2,1.0257199271738853
2025-W04,カキフライ定食,10800,6,0.9231479344564966
2025-W04,uberうな重梅,8800,2,0.7521946132608491
2025-W04,uberうな重竹,6500,1,0.5555982938858545
2025-W05,うな重 竹 定食,61600,14,6.0449050086355784
2025-W05,チキン南蛮定食,45920,37,4.50620191552834
2025-W05,とり天定食,42560,38,4.176479824148218
2025-W05,うな重 梅,21000,5,2.0607630711257654
2025-W05,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,19250,25,1.8890328151986182
2025-W05,uberうな重梅,17600,2,1.7271157167530224
2025-W05,サバ定食,16360,13,1.6054325639817866
2025-W05,お通し,15840,24,1.5544041450777202
2025-W05,しょうが焼き定食,15480,11,1.5190767781441357
2025-W05,uberうな重松,15400,2,1.5112262521588946
2025-W05,uberうな重梅肝焼き,14700,3,1.4425341497880357
2025-W05,うなぎ白焼き,12000,2,1.1775788977861517
2025-W05,うな重 梅 定食,9900,3,0.9715025906735751
2025-W05,uberうな重竹,6500,1,0.6378552363008322
2025-W05,カキフライ定食,5400,3,0.5299105040037683
2025-W06,とり天定食,48400,44,5.299405459263558
2025-W06,うな重 梅 定食,39600,12,4.335877193942911
2025-W06,uberうな重松,38500,5,4.215436160777831
2025-W06,うな重 梅,37800,9,4.138791866945506
2025-W06,チキン南蛮定食,32400,27,3.547535885953291
2025-W06,uberうな重竹,26000,4,2.846788056629184
2025-W06,uberうな重梅,22000,3,2.408820663301617
2025-W06,お通し,19140,29,2.095673977072407
2025-W06,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,16940,22,1.8547919107422453
2025-W06,サバ定食,15600,13,1.7080728339775104
2025-W06,カキフライ定食,14400,8,1.5766826159792402
