week,category1,subtotal,quantity,構成比
2024-W01,カクテル,93800.0,78,23.724012342556527
2024-W01,その他,90880.0,81,22.9854823208053
2024-W01,ドリンク,81500.0,44,20.61308108654965
2024-W01,グラスワイン&ビール,42200.0,13,10.67327634174718
2024-W01,ウイスキー,25200.0,18,6.3736152562092165
2024-W01,バースナック,19800.0,20,5.0078405584500985
2024-W01,アラカルト,13800.0,10,3.4903131164955234
2024-W01,メイン,12200.0,5,3.085639131974303
2024-W01,フルーツカクテル,11100.0,6,2.8074257676159644
2024-W01,サラダ,3000.0,3,0.7587637209772876
2024-W01,ご飯もの,1600.0,1,0.4046739845212201
2024-W01,未設定,300.0,23,0.07587637209772877
2024-W02,グラスワイン&ビール,301280.0,45,26.206282270747224
2024-W02,その他,174418.0,202,15.171426384423754
2024-W02,ウイスキー,172100.0,113,14.969799451658247
2024-W02,ドリンク,138200.0,75,12.021070797322311
2024-W02,席料&ワイン&ビール,120000.0,20,10.43797753747234
2024-W02,カクテル,99400.0,97,8.646124726872921
2024-W02,フルーツカクテル,51200.0,27,4.453537082654865
2024-W02,バースナック,29000.0,26,2.522511238222482
2024-W02,メイン,25600.0,11,2.2267685413274325
2024-W02,アラカルト,19050.0,15,1.6570289340737339
2024-W02,サラダ,14200.0,11,1.2351606752675601
2024-W02,ご飯もの,3200.0,2,0.27834606766592906
2024-W02,デザート,1200.0,1,0.10437977537472339
2024-W02,未設定,800.0,43,0.06958651691648227
2024-W03,その他,190720.0,153,24.462572469344828
2024-W03,ドリンク,117400.0,63,15.058232004514904
2024-W03,グラスワイン&ビール,104120.0,36,13.35488174029039
2024-W03,ウイスキー,82800.0,52,10.620286285978144
2024-W03,カクテル,81600.0,72,10.466369093427735
2024-W03,フルーツカクテル,58200.0,31,7.464983838694781
2024-W03,席料&ワイン&ビール,50000.0,1,6.413216356266995
2024-W03,バースナック,27200.0,24,3.4887896978092456
2024-W03,メイン,26800.0,12,3.4374839669591095
2024-W03,アラカルト,18000.0,13,2.308757888256118
2024-W03,コース&セット,12100.0,1,1.5519983582166128
2024-W03,サラダ,6900.0,4,0.8850238571648452
2024-W03,ご飯もの,3200.0,2,0.41044584680108764
2024-W03,未設定,600.0,42,0.07695859627520393
2024-W04,その他,279850.0,251,28.07202327214365
2024-W04,グラスワイン&ビール,136750.0,66,13.717524325408768
2024-W04,フルーツカクテル,109400.0,57,10.974019460327014
2024-W04,席料&ワイン&ビール,102000.0,19,10.23171832681312
2024-W04,カクテル,87500.0,69,8.777209348981843
2024-W04,ドリンク,84000.0,45,8.42612097502257
2024-W04,ウイスキー,77200.0,48,7.744006419901696
2024-W04,バースナック,34400.0,30,3.4506971611997193
2024-W04,アラカルト,26600.0,20,2.6682716420904806
2024-W04,メイン,25800.0,12,2.588022870899789
2024-W04,コース&セット,12100.0,1,1.2137626642592036
2024-W04,デザート,10200.0,8,1.0231718326813122
2024-W04,サラダ,7200.0,5,0.7222389407162202
2024-W04,ご飯もの,3200.0,2,0.32099508476276456
2024-W04,未設定,700.0,45,0.07021767479185476
2024-W05,その他,133630.0,138,18.984770131272377
2024-W05,席料&ワイン&ビール,108000.0,18,15.34352446439734
2024-W05,ドリンク,95000.0,49,13.496618741830993
2024-W05,ウイスキー,86600.0,59,12.3032335057112
2024-W05,カクテル,62700.0,54,8.907768369608455
2024-W05,グラスワイン&ビール,59550.0,18,8.460248906063534
2024-W05,フルーツカクテル,59000.0,28,8.382110587031882
2024-W05,バースナック,27900.0,25,3.963743819969313
2024-W05,コース&セット,20900.0,3,2.9692561232028187
2024-W05,アラカルト,15600.0,11,2.216286867079616
2024-W05,メイン,15000.0,6,2.1310450644996304
2024-W05,サラダ,9700.0,7,1.3780758083764277
2024-W05,ご飯もの,4800.0,3,0.6819344206398817
2024-W05,デザート,4800.0,4,0.6819344206398817
2024-W05,未設定,700.0,31,0.09944876967664944
2024-W06,その他,227250.0,239,26.12519399896534
2024-W06,ドリンク,126800.0,67,14.577225958498591
2024-W06,グラスワイン&ビール,111500.0,33,12.818302006093004
2024-W06,ウイスキー,101100.0,68,11.622693567856526
2024-W06,カクテル,98700.0,82,11.346783928263493
2024-W06,フルーツカクテル,61600.0,29,7.081680749554521
2024-W06,席料&ワイン&ビール,42000.0,21,4.828418692878082
2024-W06,アラカルト,25400.0,19,2.920043685692936
2024-W06,バースナック,24700.0,20,2.839570040811634
2024-W06,メイン,24400.0,10,2.805081335862505
2024-W06,サラダ,10600.0,8,1.2186009082025637
2024-W06,コース&セット,8800.0,1,1.0116686785077889
2024-W06,ご飯もの,4800.0,3,0.5518192791860665
2024-W06,デザート,1200.0,1,0.13795481979651664
2024-W06,未設定,1000.0,48,0.11496234983043054
2024-W07,その他,191080.0,268,19.590313518833685
2024-W07,ウイスキー,178500.0,139,18.30055978182862
2024-W07,ドリンク,165900.0,107,17.008755561934834
2024-W07,フルーツカクテル,112200.0,57,11.503209005720848
2024-W07,カクテル,111900.0,85,11.472451762390042
2024-W07,グラスワイン&ビール,79900.0,44,8.191679140437573
2024-W07,バースナック,35400.0,36,3.6293547130349197
2024-W07,アラカルト,32200.0,24,3.301277450839673
2024-W07,メイン,22200.0,9,2.2760360064795258
2024-W07,コース&セット,17600.0,2,1.8044249420738585
2024-W07,サラダ,15400.0,10,1.578871824314626
2024-W07,デザート,6000.0,5,0.6151448666160881
2024-W07,ご飯もの,4800.0,3,0.4921158932928705
2024-W07,未設定,2300.0,72,0.23580553220283376
2024-W08,その他,211200.0,202,28.61788617886179
2024-W08,ドリンク,144100.0,78,19.525745257452577
2024-W08,席料&ワイン&ビール,106500.0,26,14.43089430894309
2024-W08,ウイスキー,88000.0,58,11.924119241192411
2024-W08,フルーツカクテル,54600.0,27,7.398373983739838
2024-W08,グラスワイン&ビール,51600.0,33,6.991869918699186
2024-W08,カクテル,44900.0,33,6.084010840108401
2024-W08,バースナック,29300.0,25,3.9701897018970187
2024-W08,アラカルト,5300.0,4,0.7181571815718157
2024-W08,サラダ,1600.0,1,0.21680216802168023
2024-W08,未設定,900.0,22,0.12195121951219512
2024-W09,その他,98270.0,114,25.132349556277333
2024-W09,ウイスキー,83100.0,53,21.252653384823915
2024-W09,カクテル,54900.0,38,14.040561622464898
2024-W09,フルーツカクテル,45000.0,23,11.508657067594179
