week,category1,subtotal,quantity,構成比
2022-W44,ウイスキー,74200.0,69,20.79479849784205
2022-W44,カクテル,54300.0,41,15.217756852194384
2022-W44,お通し,50000.0,68,14.012667451376043
2022-W44,グラスワイン&ビール,35600.0,28,9.977019225379744
2022-W44,フルーツカクテル,33600.0,20,9.4165125273247
2022-W44,アペタイザー,31690.0,25,8.881228630682136
2022-W44,クリエーションカクテル,28200.0,19,7.903144442576089
2022-W44,未設定,24420.0,16,6.843786783252059
2022-W44,フード,17710.0,9,4.963286811277395
2022-W44,その他,6300.0,4,1.7655960988733814
2022-W44,デザート,800.0,1,0.2242026792220167
2022-W45,コース,168000.0,16,23.348250271006478
2022-W45,カクテル,89900.0,68,12.494093448592155
2022-W45,ウイスキー,71000.0,63,9.867415293103928
2022-W45,クリエーションカクテル,66500.0,43,9.242015732273396
2022-W45,お通し,54000.0,80,7.504794729966367
2022-W45,グラスワイン&ビール,40100.0,30,5.57300497540095
2022-W45,アペタイザー,37390.0,27,5.196375462100787
2022-W45,その他,37100.0,13,5.1560719348472634
2022-W45,ボトル白,35000.0,5,4.864218806459682
2022-W45,未設定,34430.0,24,4.785001528754481
2022-W45,フルーツカクテル,30000.0,19,4.169330405536871
2022-W45,フード,24420.0,12,3.393834950107013
2022-W45,ボトル赤,24000.0,3,3.335464324429497
2022-W45,デザート,6500.0,3,0.9033549211996554
2022-W45,イベント,1200.0,1,0.1667732162214748
2022-W46,コース,233500.0,50,22.752851414623212
2022-W46,カクテル,220600.0,214,21.49584163625645
2022-W46,クリエーションカクテル,104900.0,70,10.221730678346788
2022-W46,ウイスキー,79000.0,75,7.697966859765455
2022-W46,ボトル白,72000.0,10,7.015868530419149
2022-W46,お通し,68015.0,115,6.627559695784145
2022-W46,グラスワイン&ビール,57600.0,50,5.612694824335319
2022-W46,未設定,43790.0,22,4.267012263153536
2022-W46,アペタイザー,40850.0,33,3.980530964828087
2022-W46,ボトル赤,31000.0,3,3.0207211728193557
2022-W46,フルーツカクテル,27800.0,17,2.708904793689616
2022-W46,フード,19690.0,14,1.9186451578326813
2022-W46,その他,17500.0,11,1.7052458233657655
2022-W46,シャンパーニュ,5000.0,1,0.4872130923902187
2022-W46,デザート,5000.0,2,0.4872130923902187
2022-W47,クリエーションカクテル,142000.0,94,16.552817476045043
2022-W47,その他,105800.0,6,12.33301471102511
2022-W47,カクテル,86700.0,69,10.106544191359895
2022-W47,お通し,77000.0,107,8.975823560954002
2022-W47,ウイスキー,76900.0,58,8.964166647238477
2022-W47,アペタイザー,76040.0,54,8.863917189284965
