date,daypart,total_sales,total_customers,slip_count,avg_unit_price,avg_customers_per_slip,alcohol_ratio,topping_ratio,soft_drink_ratio,unique_products,items_per_slip,peak_concentration,weekday,weekday_name,is_weekend,sales_category
2025-10-31,Lunch,96660,65,53,1487.076923076923,1.2264150943396226,0.047589488930271054,0.004138216428719222,0.0,40,1.8679245283018868,0.4123732671218705,4,Friday,0,Middle
2025-11-01,Lunch,191140,127,95,1505.0393700787401,1.3368421052631578,0.029140943810819296,0.001569530187297269,0.0,43,1.7789473684210526,0.21408391754734749,5,Saturday,1,High
2025-11-02,Lunch,192320,121,90,1589.4214876033059,1.3444444444444446,0.0435212146422629,0.006239600665557404,0.0,48,2.1777777777777776,0.21100249584026623,6,Sunday,1,High
2025-11-03,Lunch,248480,158,116,1572.6582278481012,1.3620689655172413,0.02201384417256922,0.006036703155183515,0.0,45,2.060344827586207,0.16814230521571152,0,Monday,0,High
2025-11-04,Lunch,79930,54,49,1480.1851851851852,1.1020408163265305,0.02001751532591017,0.008132115601151008,0.0,30,1.5714285714285714,0.3032653571875391,1,Tuesday,0,Low
2025-11-05,Lunch,65340,40,36,1633.5,1.1111111111111112,0.03290480563207836,0.007652280379553107,0.0,26,1.6944444444444444,0.3371594735231099,2,Wednesday,0,Low
2025-11-06,Lunch,64080,41,34,1562.9268292682927,1.2058823529411764,0.016229712858926344,0.0046816479400749065,0.0,26,1.7058823529411764,0.30290262172284643,3,Thursday,0,Low
2025-11-07,Lunch,88290,57,43,1548.9473684210527,1.3255813953488371,0.007928417714350437,0.004530524408200249,0.0,32,1.9069767441860466,0.48023558726922644,4,Friday,0,Middle
2025-11-08,Lunch,176230,110,93,1602.090909090909,1.1827956989247312,0.03370595244850479,0.004539522215286841,0.0,44,1.8064516129032258,0.31322703285479203,5,Saturday,1,High
2025-11-09,Lunch,239120,158,124,1513.4177215189873,1.2741935483870968,0.028228504516560723,0.006691201070592171,0.0,46,1.8387096774193548,0.2032452325192372,6,Sunday,1,High
2025-11-10,Lunch,84800,54,39,1570.3703703703704,1.3846153846153846,0.020400943396226414,0.007075471698113208,0.0,35,2.1794871794871793,0.3910377358490566,0,Monday,0,Middle
2025-11-11,Lunch,81630,53,49,1540.188679245283,1.0816326530612246,0.029768467475192944,0.006737718975866716,0.0,34,1.5918367346938775,0.40193556290579446,1,Tuesday,0,Middle
2025-11-12,Lunch,82530,55,44,1500.5454545454545,1.25,0.04252998909487459,0.0012116806009935782,0.0,30,1.5909090909090908,0.3770750030292015,2,Wednesday,0,Middle
2025-11-13,Lunch,82270,55,49,1495.8181818181818,1.1224489795918366,0.010939589157651634,0.0024310198128114744,0.0,31,1.5510204081632653,0.29330254041570436,3,Thursday,0,Middle
2025-11-14,Lunch,84190,54,52,1559.0740740740741,1.0384615384615385,0.028744506473452905,0.004751158094785604,0.0,28,1.4038461538461537,0.3602565625371184,4,Friday,0,Middle
2025-11-15,Lunch,163100,105,80,1553.3333333333333,1.3125,0.0240343347639485,0.0030656039239730227,0.0,38,1.875,0.22440220723482526,5,Saturday,1,Middle
2025-11-16,Lunch,197010,119,90,1655.546218487395,1.3222222222222222,0.032840972539465,0.002030353789147759,0.0,45,2.011111111111111,0.24450535505811888,6,Sunday,1,High
2025-11-17,Lunch,78640,52,40,1512.3076923076924,1.3,0.013224821973550356,0.00254323499491353,0.0,35,1.925,0.3276958290946083,0,Monday,0,Low
2025-11-18,Lunch,62900,41,37,1534.1463414634147,1.1081081081081081,0.009379968203497615,0.0,0.0,22,1.4594594594594594,0.37567567567567567,1,Tuesday,0,Low
2025-11-19,Lunch,108350,75,68,1444.6666666666667,1.1029411764705883,0.025196123673281032,0.0055376095985233045,0.0023073373327180432,28,1.4558823529411764,0.34997692662667285,2,Wednesday,0,Middle
2025-11-20,Lunch,103480,65,56,1592.0,1.1607142857142858,0.01778121376111326,0.0028991109393119445,0.0,35,1.75,0.48096250483185155,3,Thursday,0,Middle
2025-11-21,Lunch,95410,60,47,1590.1666666666667,1.2765957446808511,0.030185515145162982,0.006288648988575621,0.0,41,1.9787234042553192,0.26978304160989414,4,Friday,0,Middle
2025-11-22,Lunch,207670,122,84,1702.2131147540983,1.4523809523809523,0.0335628641594838,0.0028891992102855492,0.0012038330042856455,47,2.0833333333333335,0.15452400443010544,5,Saturday,1,High
2025-11-23,Lunch,207760,116,84,1791.0344827586207,1.380952380952381,0.02180400462071621,0.009626492106276472,0.0,51,2.3095238095238093,0.24393530997304583,6,Sunday,1,High
2025-11-24,Lunch,169970,100,75,1699.7,1.3333333333333333,0.012590457139495205,0.007060069424016002,0.0002941695593340001,50,2.0933333333333333,0.2428075542742837,0,Monday,0,High
2025-11-25,Lunch,70340,38,31,1851.0526315789473,1.2258064516129032,0.026016491327836223,0.008529997156667614,0.0,28,1.7741935483870968,0.274097241967586,1,Tuesday,0,Low
2025-11-26,Lunch,95470,59,51,1618.135593220339,1.1568627450980393,0.02073949931915785,0.006808421493662931,0.0005237247302817639,45,1.8235294117647058,0.2969519220697601,2,Wednesday,0,Middle
2025-11-27,Lunch,69150,46,38,1503.2608695652175,1.2105263157894737,0.015039768618944323,0.004338394793926247,0.0,31,1.5789473684210527,0.37584960231381054,3,Thursday,0,Low
2025-11-28,Lunch,113600,66,58,1721.2121212121212,1.1379310344827587,0.05897887323943662,0.006161971830985915,0.00044014084507042255,42,1.8448275862068966,0.2938380281690141,4,Friday,0,Middle
2025-11-29,Lunch,365230,209,158,1747.511961722488,1.3227848101265822,0.018399364783834842,0.004928401281384333,0.0,52,1.8544303797468353,0.2500616050160173,5,Saturday,1,High
2025-11-30,Lunch,237520,133,107,1785.8646616541353,1.2429906542056075,0.023745368811047492,0.006525766251263052,0.000210508588750421,60,2.0934579439252334,0.1783428763893567,6,Sunday,1,High
2025-12-01,Lunch,101900,59,51,1727.1186440677966,1.1568627450980393,0.03758586849852797,0.001962708537782139,0.0,36,1.7843137254901962,0.2627085377821394,0,Monday,0,Middle
2025-12-02,Lunch,72890,47,44,1550.8510638297873,1.0681818181818181,0.009603512141583207,0.004115790917821375,0.0,29,1.5227272727272727,0.4436822609411442,1,Tuesday,0,Low
2025-12-03,Lunch,71980,40,31,1799.5,1.2903225806451613,0.014448457904973604,0.004167824395665463,0.0,30,2.096774193548387,0.3028619060850236,2,Wednesday,0,Low
2025-12-04,Lunch,75710,42,33,1802.6190476190477,1.2727272727272727,0.01043455289922071,0.0,0.0,27,1.7575757575757576,0.3127724210804385,3,Thursday,0,Low
2025-12-05,Lunch,84770,49,40,1730.0,1.225,0.03267665447681963,0.0047186504659667335,0.0,32,1.7,0.3031732924383626,4,Friday,0,Middle
2025-12-06,Lunch,159630,93,72,1716.4516129032259,1.2916666666666667,0.04303702311595565,0.0068909352878531605,0.0006264486625321055,50,1.9305555555555556,0.27275574766647875,5,Saturday,1,Middle
2025-12-07,Lunch,241110,131,97,1840.5343511450383,1.3505154639175259,0.02455310853967069,0.0045622330056820535,0.00020737422753100245,50,2.1030927835051547,0.33242088673219694,6,Sunday,1,High
2025-12-08,Lunch,69990,41,34,1707.0731707317073,1.2058823529411764,0.041863123303329045,0.0042863266180882984,0.0,29,1.7941176470588236,0.38519788541220173,0,Monday,0,Low
2025-12-09,Lunch,123470,79,65,1562.9113924050632,1.2153846153846153,0.035231230258362355,0.008099133392726977,0.0,31,1.8,0.4435085445857293,1,Tuesday,0,Middle
2025-12-10,Lunch,83660,51,43,1640.3921568627452,1.186046511627907,0.013626583791537174,0.005976571838393498,0.0,29,1.627906976744186,0.388835763805881,2,Wednesday,0,Middle
2025-12-11,Lunch,58210,38,33,1531.842105263158,1.1515151515151516,0.02800206150146023,0.003435835767050335,0.0,25,1.5757575757575757,0.26885414877168873,3,Thursday,0,Low
2025-12-12,Lunch,53380,33,30,1617.5757575757575,1.1,0.0,0.0,0.0,25,1.5333333333333334,0.18977144998126638,4,Friday,0,Low
2025-12-13,Lunch,173630,102,80,1702.2549019607843,1.275,0.02868167943327766,0.003455624028105742,0.00028796866900881183,47,1.975,0.33997581063180327,5,Saturday,1,High
2025-12-14,Lunch,173060,102,72,1696.6666666666667,1.4166666666666667,0.019241881428406334,0.00866751415693979,0.0,44,2.388888888888889,0.22211949612851034,6,Sunday,1,High
2025-12-15,Lunch,83630,52,42,1608.2692307692307,1.2380952380952381,0.0,0.004185101040296544,0.0,31,1.7380952380952381,0.2319741719478656,0,Monday,0,Middle
2025-12-16,Lunch,80510,47,39,1712.9787234042553,1.205128205128205,0.02273009564029313,0.004968326915911067,0.0,37,1.794871794871795,0.27338218854800644,1,Tuesday,0,Low
2025-12-17,Lunch,107420,65,54,1652.6153846153845,1.2037037037037037,0.014801712902625209,0.005585552038726494,0.0,33,1.6111111111111112,0.3782349655557624,2,Wednesday,0,Middle
2025-12-18,Lunch,95810,58,41,1651.896551724138,1.4146341463414633,0.024840830810980066,0.0031311971610479073,0.0,31,1.7804878048780488,0.4690533347249765,3,Thursday,0,Middle
2025-12-19,Lunch,120190,83,80,1448.0722891566265,1.0375,0.01040019968383393,0.005824111822947,0.0,32,1.35,0.36700224644313173,4,Friday,0,Middle
2025-12-20,Lunch,191450,109,86,1756.4220183486239,1.2674418604651163,0.023870462261687125,0.005223295899712719,0.0005223295899712719,51,1.941860465116279,0.20966309741446854,5,Saturday,1,High
2025-12-21,Lunch,179350,103,84,1741.2621359223301,1.2261904761904763,0.06456649010315027,0.002230275996654586,0.0,53,2.0476190476190474,0.2751045441873432,6,Sunday,1,High
2025-12-22,Lunch,99690,57,46,1748.9473684210527,1.2391304347826086,0.0403250075233223,0.003009328919650918,0.0,35,1.9565217391304348,0.38619721135520113,0,Monday,0,Middle
2025-12-23,Lunch,93050,53,45,1755.6603773584907,1.1777777777777778,0.026652337452982268,0.0021493820526598604,0.0,36,1.8,0.25276732939279956,1,Tuesday,0,Middle
2025-12-24,Lunch,49860,29,23,1719.3103448275863,1.2608695652173914,0.015844364219815485,0.0020056157240272766,0.0,30,2.652173913043478,0.39871640593662255,2,Wednesday,0,Low
2025-12-25,Lunch,86150,51,43,1689.2156862745098,1.186046511627907,0.0,0.0011607661056297156,0.006035983749274521,24,1.441860465116279,0.38142774230992454,3,Thursday,0,Middle
2025-12-26,Lunch,78790,44,37,1790.6818181818182,1.1891891891891893,0.02462241401193045,0.002538393197106232,0.004949866734357152,30,1.6216216216216217,0.383297372763041,4,Friday,0,Low
2025-12-27,Lunch,155520,90,68,1728.0,1.3235294117647058,0.00893775720164609,0.001286008230452675,0.0045010288065843625,43,1.8676470588235294,0.13097993827160495,5,Saturday,1,Middle
2025-12-28,Lunch,169810,104,77,1632.7884615384614,1.3506493506493507,0.03197691537600848,0.0011777869383428538,0.007655615099228549,43,2.0259740259740258,0.18238030740239092,6,Sunday,1,High
2025-12-29,Lunch,260870,159,122,1640.691823899371,1.3032786885245902,0.049986583355694406,0.002683328861118565,0.005174991375014375,46,1.7950819672131149,0.23712960478399203,0,Monday,0,High
2025-12-30,Lunch,185040,126,97,1468.5714285714287,1.2989690721649485,0.015942498919152615,0.001621271076523995,0.00632295719844358,44,1.8762886597938144,0.24254215304798962,1,Tuesday,0,High
2025-12-31,Lunch,163320,102,74,1601.1764705882354,1.3783783783783783,0.02375704139113397,0.0012245897624295861,0.00795983345579231,43,2.0,0.1935464119519961,2,Wednesday,0,Middle
2025-07-01,Lunch,77340,54,43,1432.2222222222222,1.255813953488372,0.017455391776570985,0.007757951900698216,0.0,32,2.372093023255814,0.35234031549004396,1,Tuesday,0,Low
2025-07-02,Lunch,80050,58,44,1380.1724137931035,1.3181818181818181,0.0,0.0024984384759525295,0.0,23,1.9545454545454546,0.4955652717051843,2,Wednesday,0,Low
2025-07-03,Lunch,87110,60,52,1451.8333333333333,1.1538461538461537,0.05085524050051659,0.004591895304787051,0.0,31,1.75,0.31798874985650327,3,Thursday,0,Middle
2025-07-04,Lunch,87980,59,49,1491.1864406779662,1.2040816326530612,0.04614685155717208,0.005683109797681291,0.0,27,1.8571428571428572,0.3616731075244374,4,Friday,0,Middle
2025-07-05,Lunch,161670,106,85,1525.188679245283,1.2470588235294118,0.02999938145605245,0.0037112636852848395,0.0,37,1.964705882352941,0.2510669883095194,5,Saturday,1,Middle
2025-07-06,Lunch,157210,106,84,1483.1132075471698,1.2619047619047619,0.02245404236371732,0.004452642961643661,0.0,37,2.011904761904762,0.22829336556198715,6,Sunday,1,Middle
2025-07-07,Lunch,73960,50,47,1479.2,1.0638297872340425,0.03555976203353164,0.005408328826392645,0.0,29,1.872340425531915,0.3969713358572201,0,Monday,0,Low
2025-07-08,Lunch,82330,56,46,1470.1785714285713,1.2173913043478262,0.02052714684805053,0.0036438722215474313,0.0,23,1.826086956521739,0.22434106643993684,1,Tuesday,0,Middle
2025-07-09,Lunch,123950,93,80,1332.7956989247311,1.1625,0.01008471157724889,0.003227107704719645,0.0,23,1.65,0.4593787817668415,2,Wednesday,0,Middle
2025-07-10,Lunch,78780,54,47,1458.888888888889,1.148936170212766,0.010027925869510028,0.008885503935008886,0.0,25,1.7234042553191489,0.2668189895912668,3,Thursday,0,Low
2025-07-11,Lunch,114570,80,59,1432.125,1.3559322033898304,0.016932879462337437,0.003491315353059265,0.0,36,2.440677966101695,0.3172732827092607,4,Friday,0,Middle
2025-07-12,Lunch,175990,110,90,1599.909090909091,1.2222222222222223,0.05238934030342633,0.0073867833399624975,0.0,41,2.111111111111111,0.21438718108983465,5,Saturday,1,High
2025-07-13,Lunch,186040,121,90,1537.5206611570247,1.3444444444444446,0.045474091593205763,0.0021500752526338422,0.0,36,2.1777777777777776,0.2145237583315416,6,Sunday,1,High
2025-07-14,Lunch,55480,44,36,1260.909090909091,1.2222222222222223,0.028478731074260993,0.001802451333813987,0.0,26,1.8333333333333333,0.5984138428262437,0,Monday,0,Low
2025-07-15,Lunch,58530,42,38,1393.5714285714287,1.105263157894737,0.04100461301896463,0.011959678797198017,0.0,29,2.0,0.33828805740645823,1,Tuesday,0,Low
2025-07-16,Lunch,72250,51,43,1416.6666666666667,1.186046511627907,0.05813148788927336,0.001384083044982699,0.0,33,2.0930232558139537,0.37384083044982697,2,Wednesday,0,Low
2025-07-17,Lunch,104590,75,61,1394.5333333333333,1.2295081967213115,0.007648914810211301,0.0019122287025528254,0.0,39,2.442622950819672,0.4109379481786022,3,Thursday,0,Middle
2025-07-18,Lunch,98700,67,60,1473.134328358209,1.1166666666666667,0.0182370820668693,0.004052684903748734,0.0,36,1.9333333333333333,0.4989868287740628,4,Friday,0,Middle
2025-07-19,Lunch,264710,182,143,1454.4505494505495,1.2727272727272727,0.029201767972498207,0.0037777190132597936,0.0,41,1.8041958041958042,0.18949038570511126,5,Saturday,1,High
2025-07-20,Lunch,198040,125,92,1584.32,1.358695652173913,0.021864269844475863,0.004544536457281357,0.0,45,2.3152173913043477,0.22636841042213693,6,Sunday,1,High
2025-07-21,Lunch,198960,124,88,1604.516129032258,1.4090909090909092,0.04407921190188983,0.004020908725371934,0.0,48,2.4204545454545454,0.2107458785685565,0,Monday,0,High
2025-07-22,Lunch,69820,47,37,1485.531914893617,1.2702702702702702,0.01647092523632197,0.005729017473503294,0.0,33,2.1621621621621623,0.22543683758235464,1,Tuesday,0,Low
2025-07-23,Lunch,82590,54,43,1529.4444444444443,1.255813953488372,0.0306332485773096,0.010897203051216855,0.0,34,2.3488372093023258,0.42063203777697056,2,Wednesday,0,Middle
2025-07-24,Lunch,90460,58,42,1559.655172413793,1.380952380952381,0.026752155648905592,0.002210921954455008,0.0,37,2.4523809523809526,0.2981428255582578,3,Thursday,0,Middle
2025-07-25,Lunch,154920,103,73,1504.0776699029127,1.4109589041095891,0.02691711851278079,0.0045184611412341855,0.005486702814355797,43,2.6164383561643834,0.28020914020139426,4,Friday,0,Middle
2025-07-26,Lunch,184060,120,92,1533.8333333333333,1.3043478260869565,0.02635010322720852,0.0021732043898728677,0.009507769205693796,39,2.141304347826087,0.23916114310550907,5,Saturday,1,High
2025-07-27,Lunch,260640,170,127,1533.1764705882354,1.3385826771653544,0.04419889502762431,0.003069367710251688,0.006330570902394107,52,2.338582677165354,0.25425874769797424,6,Sunday,1,High
2025-07-28,Lunch,91740,64,45,1433.4375,1.4222222222222223,0.013625463265751035,0.0021800741225201656,0.004905166775670372,39,2.311111111111111,0.33605842598648356,0,Monday,0,Middle
2025-07-29,Lunch,154250,108,93,1428.2407407407406,1.1612903225806452,0.016142625607779577,0.002593192868719611,0.00453808752025932,32,1.8279569892473118,0.4540032414910859,1,Tuesday,0,Middle
2025-07-30,Lunch,89210,62,49,1438.8709677419354,1.2653061224489797,0.0,0.006725703396480215,0.008407129245600269,35,2.4285714285714284,0.2216119269140231,2,Wednesday,0,Middle
2025-07-31,Lunch,87740,64,53,1370.9375,1.2075471698113207,0.010257579211306132,0.003419193070435377,0.006268520629131525,35,2.2641509433962264,0.5205151584226123,3,Thursday,0,Middle
2025-08-01,Lunch,97510,64,52,1523.59375,1.2307692307692308,0.031176289611321916,0.0010255358424776945,0.004102143369910778,28,1.8653846153846154,0.35986052712542305,4,Friday,0,Middle
2025-08-02,Lunch,139450,86,66,1621.5116279069769,1.303030303030303,0.025313732520616708,0.0028684116170670493,0.002151308712800287,38,2.0,0.32635353173180354,5,Saturday,1,Middle
2025-08-03,Lunch,194540,125,95,1556.32,1.3157894736842106,0.04307597409273157,0.0035982317261231624,0.008224529659710085,44,2.126315789473684,0.1520509920838902,6,Sunday,1,High
2025-08-04,Lunch,76060,53,42,1435.0943396226414,1.2619047619047619,0.03457796476465948,0.0006573757559821193,0.007888509071785432,35,2.1666666666666665,0.18643176439652906,0,Monday,0,Low
2025-08-05,Lunch,105900,67,54,1580.597014925373,1.2407407407407407,0.0323890462700661,0.007554296506137866,0.0033050047214353163,35,2.0185185185185186,0.28328611898017,1,Tuesday,0,Middle
2025-08-06,Lunch,93490,63,51,1483.968253968254,1.2352941176470589,0.05348165579206332,0.009626698042571397,0.006952615252968232,36,2.196078431372549,0.39191357364424,2,Wednesday,0,Middle
2025-08-07,Lunch,74870,49,45,1527.9591836734694,1.0888888888888888,0.019901162014157873,0.0026712969146520634,0.004674769600641111,24,1.488888888888889,0.38306397756110594,3,Thursday,0,Low
2025-08-08,Lunch,92020,57,45,1614.3859649122808,1.2666666666666666,0.024125190176048684,0.0032601608346011736,0.004890241251901761,30,1.9555555555555555,0.23234079547924363,4,Friday,0,Middle
2025-08-09,Lunch,186720,125,100,1493.76,1.25,0.02983076263924593,0.0069622964867180805,0.005891173950299915,33,1.96,0.20319194515852612,5,Saturday,1,High
2025-08-10,Lunch,144670,89,64,1625.5056179775281,1.390625,0.02744176401465404,0.0027649132508467547,0.005184212345337665,43,2.265625,0.25119236883942764,6,Sunday,1,Middle
2025-08-11,Lunch,174740,114,87,1532.8070175438597,1.3103448275862069,0.03313494334439739,0.0028613940711914843,0.0022891152569531874,39,1.8620689655172413,0.2493991072450498,0,Monday,0,High
2025-08-12,Lunch,131690,80,66,1646.125,1.2121212121212122,0.057559419849646895,0.009112309211025894,0.00037967955045941227,42,1.9696969696969697,0.31946237375654946,1,Tuesday,0,Middle
2025-08-13,Lunch,145730,86,66,1694.5348837209303,1.303030303030303,0.03334934467851506,0.00823440609346051,0.0010293007616825637,41,2.090909090909091,0.24861044397172855,2,Wednesday,0,Middle
2025-08-14,Lunch,106990,71,56,1506.9014084507041,1.2678571428571428,0.018132535751004767,0.003738667165155622,0.001869333582577811,34,1.7678571428571428,0.29292457238994296,3,Thursday,0,Middle
2025-08-15,Lunch,111230,74,63,1503.1081081081081,1.1746031746031746,0.02939854355839252,0.008091342263777758,0.00044951901465431986,34,1.619047619047619,0.27132967724534746,4,Friday,0,Middle
2025-08-16,Lunch,166000,106,81,1566.0377358490566,1.308641975308642,0.029337349397590362,0.004819277108433735,0.0,35,1.876543209876543,0.21403614457831324,5,Saturday,1,High
2025-08-17,Lunch,179600,110,88,1632.7272727272727,1.25,0.018374164810690423,0.0066815144766146995,0.0,37,1.8409090909090908,0.21269487750556793,6,Sunday,1,High
2025-08-18,Lunch,72870,49,40,1487.142857142857,1.225,0.015781528749828463,0.0027446136956223413,0.0013723068478111707,26,1.6,0.2691093728557705,0,Monday,0,Low
2025-08-19,Lunch,109290,75,69,1457.2,1.0869565217391304,0.01363345228291701,0.005489980785067252,0.0032024887912892306,34,1.6231884057971016,0.22865769969805105,1,Tuesday,0,Middle
2025-08-20,Lunch,89290,62,52,1440.1612903225807,1.1923076923076923,0.017919139881285698,0.0044797849703214244,0.0011199462425803561,31,1.5769230769230769,0.2973457274050846,2,Wednesday,0,Middle
2025-08-21,Lunch,87580,57,46,1536.4912280701753,1.2391304347826086,0.0324274948618406,0.005709065996802923,0.0011418131993605847,36,1.891304347826087,0.34459922356702444,3,Thursday,0,Middle
2025-08-22,Lunch,77140,50,43,1542.8,1.1627906976744187,0.06766917293233082,0.0012963443090484833,0.0,27,1.627906976744186,0.4727767695099819,4,Friday,0,Low
2025-08-23,Lunch,173800,112,83,1551.7857142857142,1.3493975903614457,0.04856156501726122,0.004602991944764097,0.0,47,2.144578313253012,0.2838319907940161,5,Saturday,1,High
2025-08-24,Lunch,148400,94,75,1578.723404255319,1.2533333333333334,0.04393530997304582,0.0057277628032345014,0.0,45,2.013333333333333,0.28881401617250674,6,Sunday,1,Middle
2025-08-25,Lunch,76450,51,44,1499.0196078431372,1.1590909090909092,0.06200130804447351,0.009156311314584695,0.0,35,1.8409090909090908,0.2691955526487901,0,Monday,0,Low
2025-08-26,Lunch,72660,47,42,1545.9574468085107,1.119047619047619,0.04362785576658409,0.004128819157720892,0.0,27,1.5,0.3356729975227085,1,Tuesday,0,Low
2025-08-27,Lunch,75040,48,42,1563.3333333333333,1.1428571428571428,0.04371002132196162,0.007995735607675906,0.0,34,1.8571428571428572,0.44189765458422176,2,Wednesday,0,Low
2025-08-28,Lunch,66520,44,37,1511.8181818181818,1.1891891891891893,0.03893565844858689,0.004509921828021648,0.0,21,1.7567567567567568,0.4765484064942874,3,Thursday,0,Low
2025-08-29,Lunch,162140,116,97,1397.7586206896551,1.1958762886597938,0.01048476625138769,0.004317256691747872,0.0,38,1.5463917525773196,0.4250647588503762,4,Friday,0,Middle
