date,daypart,total_sales,total_customers,slip_count,avg_unit_price,avg_customers_per_slip,alcohol_ratio,topping_ratio,soft_drink_ratio,unique_products,items_per_slip,peak_concentration,weekday,weekday_name,is_weekend,sales_category
2025-10-16,Dinner,124940,75,58,1665.8666666666666,1.293103448275862,0.03785817192252281,0.008804226028493676,0.0,32,2.103448275862069,0.32167440371378264,3,Thursday,0,Low
2025-10-17,Dinner,174380,113,90,1543.1858407079646,1.2555555555555555,0.03888060557403372,0.0051611423328363345,0.0,45,1.8555555555555556,0.22290400275260924,4,Friday,0,Middle
2025-10-18,Dinner,184610,111,82,1663.1531531531532,1.353658536585366,0.06001841720383511,0.004875142191647256,0.0,47,2.3658536585365852,0.18352201939223228,5,Saturday,1,Middle
2025-10-19,Dinner,278890,175,134,1593.6571428571428,1.3059701492537314,0.06938219369643946,0.003944207393596041,0.0,53,2.1044776119402986,0.22453296998816738,6,Sunday,1,High
2025-10-20,Dinner,139360,86,69,1620.4651162790697,1.2463768115942029,0.042766934557979336,0.0014351320321469576,0.001793915040183697,41,1.8985507246376812,0.17723880597014927,0,Monday,0,Middle
2025-10-21,Dinner,125310,77,58,1627.4025974025974,1.3275862068965518,0.08881972707684942,0.003192083632591174,0.003990104540738967,49,2.5172413793103448,0.2129119782938313,1,Tuesday,0,Low
2025-10-22,Dinner,100180,63,53,1590.1587301587301,1.1886792452830188,0.05789578758235177,0.005989219405070872,0.0,37,1.8113207547169812,0.14024755440207626,2,Wednesday,0,Low
2025-10-23,Dinner,161890,100,73,1618.9,1.36986301369863,0.06714435727963432,0.004941627030699858,0.0,44,2.219178082191781,0.09772067453208969,3,Thursday,0,Middle
2025-10-24,Dinner,178040,99,82,1798.3838383838383,1.2073170731707317,0.11722084924736015,0.007020894181082903,0.0014041788362165806,56,2.6341463414634148,0.2482026510896428,4,Friday,0,Middle
2025-10-25,Dinner,189830,119,94,1595.2100840336134,1.2659574468085106,0.025654533003213402,0.006321445503871885,0.0,48,2.0319148936170213,0.2435336880366644,5,Saturday,1,Middle
2025-10-26,Dinner,170180,106,91,1605.4716981132076,1.164835164835165,0.033023857092490304,0.005288518039722647,0.0014690327888118462,44,1.8021978021978022,0.2918674344811376,6,Sunday,1,Middle
2025-10-27,Dinner,134970,83,65,1626.144578313253,1.2769230769230768,0.07616507372008595,0.003704526931910795,0.0,45,2.1384615384615384,0.26628139586574795,0,Monday,0,Middle
2025-10-28,Dinner,154620,96,81,1610.625,1.1851851851851851,0.04546630448842323,0.010994696675721123,0.0,48,2.074074074074074,0.21976458414176692,1,Tuesday,0,Middle
2025-10-29,Dinner,232820,162,131,1437.1604938271605,1.2366412213740459,0.03032385533888841,0.005583712739455373,0.0,45,1.7786259541984732,0.2644102740314406,2,Wednesday,0,High
2025-10-30,Dinner,167320,101,84,1656.6336633663366,1.2023809523809523,0.04195553430552235,0.008367200573750896,0.0014941429595983745,50,2.261904761904762,0.2144393975615587,3,Thursday,0,Middle
2025-10-31,Dinner,154000,104,80,1480.7692307692307,1.3,0.026623376623376622,0.003246753246753247,0.0,47,2.0875,0.275974025974026,4,Friday,0,Middle
2025-11-01,Dinner,239110,141,104,1695.8156028368794,1.3557692307692308,0.045878465978001756,0.00439128434611685,0.0,50,2.355769230769231,0.26991761114131574,5,Saturday,1,High
2025-11-02,Dinner,232590,140,104,1661.357142857143,1.3461538461538463,0.039167634034137325,0.0042994109806956445,0.0010748527451739111,47,2.0288461538461537,0.2559869297906187,6,Sunday,1,High
2025-11-03,Dinner,204020,123,93,1658.69918699187,1.3225806451612903,0.03646701303793746,0.004166258209979414,0.0,45,2.118279569892473,0.21365552396823842,0,Monday,0,High
2025-11-04,Dinner,135300,82,63,1650.0,1.3015873015873016,0.023059866962305987,0.005173688100517369,0.0,40,2.0793650793650795,0.2746489283074649,1,Tuesday,0,Middle
2025-11-05,Dinner,114380,70,58,1634.0,1.206896551724138,0.04214023430669697,0.003934254240251792,0.0,48,2.0,0.18080083930757126,2,Wednesday,0,Low
2025-11-06,Dinner,122690,75,67,1635.8666666666666,1.1194029850746268,0.06707963159181678,0.006520498818159589,0.0,51,1.9701492537313432,0.22088189746515607,3,Thursday,0,Low
2025-11-07,Dinner,160190,98,84,1634.591836734694,1.1666666666666667,0.05505961670516262,0.002497034771209189,0.0,36,1.7380952380952381,0.10525001560646732,4,Friday,0,Middle
2025-11-08,Dinner,192100,113,87,1700.0,1.2988505747126438,0.03545028630921395,0.004685059864653826,0.0013014055179593961,46,2.1494252873563218,0.22795419052576782,5,Saturday,1,Middle
2025-11-09,Dinner,232690,149,126,1561.6778523489934,1.1825396825396826,0.030942455627659116,0.0034380506252954576,0.0,43,1.753968253968254,0.2502471098886931,6,Sunday,1,High
2025-11-10,Dinner,125130,75,62,1668.4,1.2096774193548387,0.06305442339966436,0.002397506593143131,0.0,41,2.0,0.3341325021977144,0,Monday,0,Low
2025-11-11,Dinner,119900,74,60,1620.2702702702702,1.2333333333333334,0.021267723102585488,0.003336113427856547,0.0,41,2.033333333333333,0.22910758965804837,1,Tuesday,0,Low
2025-11-12,Dinner,139080,84,64,1655.7142857142858,1.3125,0.05356629278113316,0.0028760425654299686,0.0,45,2.0625,0.19744032211676732,2,Wednesday,0,Middle
2025-11-13,Dinner,134040,81,67,1654.8148148148148,1.208955223880597,0.03745150701283199,0.0037302297821545805,0.0,44,2.029850746268657,0.22806624888093108,3,Thursday,0,Middle
2025-11-14,Dinner,139540,90,72,1550.4444444444443,1.25,0.0481582341980794,0.005016482728966604,0.0,46,1.9166666666666667,0.2139888204099183,4,Friday,0,Middle
2025-11-15,Dinner,187820,118,85,1591.6949152542372,1.388235294117647,0.03865403045469066,0.0026621233095516983,0.0013310616547758491,47,2.164705882352941,0.2612607815994037,5,Saturday,1,Middle
2025-11-16,Dinner,180530,115,91,1569.8260869565217,1.2637362637362637,0.03722373012795657,0.006093170110230987,0.0013848113886888605,50,2.043956043956044,0.2537528388633468,6,Sunday,1,Middle
2025-11-17,Dinner,131160,83,69,1580.2409638554218,1.2028985507246377,0.03110704483074108,0.003812137846904544,0.0,38,1.826086956521739,0.2316254955779201,0,Monday,0,Low
