week,menu_name,subtotal,quantity,構成比
2025-W09,Uberうな重松,62300.0,7,17.143171624336148
2025-W09,Uberうな重竹,30000.0,4,8.25513882391789
2025-W09,Uberうな重梅,27000.0,3,7.4296249415261
2025-W09,うな重竹,17400.0,3,4.787980517872375
2025-W09,うな重松,13800.0,2,3.797363859002229
2025-W09,Uberう巻,5800.0,1,1.5959935059574586
2025-W09,ランチうな重,5500.0,1,1.5134421177182797
2025-W09,お通し,4900.0,7,1.3483393412399218
2025-W09,うな重梅,4200.0,1,1.1557194353485045
2025-W09,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,700.0,1,0.19261990589141742
2025-W10,Uberうな重松,106800.0,12,9.289541437617425
2025-W10,Uberうな重竹,90000.0,10,7.8282652564191775
2025-W10,うな重梅,75600.0,18,6.575742815392109
2025-W10,Uberうな重梅,59400.0,11,5.166655069236657
2025-W10,うな重松,48300.0,7,4.201169020944959
2025-W10,うな重竹,46400.0,8,4.035905643309443
2025-W10,ランチコース,42000.0,6,3.653190452995616
2025-W10,お通し,30100.0,43,2.618119824646858
2025-W10,ランチうな重,27500.0,5,2.3919699394614153
2025-W10,うなぎ白焼き,18000.0,3,1.5656530512838354
2025-W10,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,13300.0,19,1.1568436434486118
2025-W10,う巻,9000.0,2,0.7828265256419177
2025-W10,ランチ梅セット1ドリンク,7600.0,2,0.661053510542064
2025-W10,うなぎ白焼き(ハーフ),7200.0,2,0.6262612205135342
2025-W10,ふぐ刺し,6000.0,1,0.5218843504279451
2025-W10,Uberう巻,5800.0,1,0.5044882054136803
2025-W11,Uberうな重松,124600.0,12,9.271730152470106
2025-W11,Uberうな重竹,120000.0,16,8.92943513881551
2025-W11,ランチうな重,110000.0,20,8.185315543914218
2025-W11,うな重竹,69600.0,12,5.179072380512996
2025-W11,Uberうな重梅,54000.0,10,4.01824581246698
2025-W11,うな重梅,50400.0,12,3.7503627583025145
2025-W11,ふぐ刺し,36000.0,6,2.678830541644653
2025-W11,うな重松,34500.0,5,2.5672126024094593
2025-W11,お通し,29400.0,42,2.1877116090098
2025-W11,ランチ梅セット1ドリンク,22800.0,6,1.6965926763749468
2025-W11,う巻,22500.0,5,1.6742690885279083
2025-W11,うなぎ白焼き(ハーフ),21600.0,6,1.6072983249867918
2025-W11,ランチコース,21000.0,3,1.5626511492927142
2025-W11,うなぎ白焼き,18000.0,3,1.3394152708223266
2025-W11,Uberう巻,17400.0,3,1.294768095128249
2025-W11,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,14000.0,20,1.0417674328618096
2025-W12,Uberうな重松,142400.0,16,11.69734756072517
2025-W12,Uberうな重竹,90000.0,12,7.392986520121244
2025-W12,うな重竹,81200.0,14,6.670116727042723
2025-W12,Uberうな重梅,59400.0,11,4.879371103280022
2025-W12,ランチうな重,55000.0,10,4.517936206740761
2025-W12,うな重梅,50400.0,12,4.140072451267897
2025-W12,うな重松,48300.0,7,3.967569432465068
2025-W12,ランチ梅セット1ドリンク,30400.0,8,2.4971865579076207
2025-W12,ランチコース,28000.0,4,2.300040250704387
2025-W12,お通し,27300.0,39,2.2425392444367778
2025-W12,う巻,22500.0,5,1.848246630030311
2025-W12,うなぎ白焼き(ハーフ),14400.0,4,1.1828778432193991
2025-W12,Uberう巻,11600.0,2,0.9528738181489604
2025-W12,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,7000.0,10,0.5750100626760968
2025-W13,Uberうな重松,106800.0,12,10.335017128258723
2025-W13,Uberうな重梅,64800.0,10,6.270684549730013
2025-W13,うな重梅,63000.0,15,6.096498867793067
2025-W13,うな重竹,58000.0,10,5.6126497513015545
2025-W13,うな重松,41400.0,6,4.0062706845497305
2025-W13,Uberうな重竹,30000.0,4,2.90309469894908
2025-W13,ランチうな重,27500.0,5,2.661170140703323
2025-W13,お通し,25200.0,36,2.438599547117227
2025-W13,Uberう巻,23200.0,4,2.2450599005206215
2025-W13,ランチ梅セット1ドリンク,19000.0,5,1.8386266426677504
2025-W13,うなぎ白焼き,18000.0,3,1.741856819369448
2025-W13,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,12600.0,18,1.2192997735586135
2025-W13,う巻,9000.0,2,0.870928409684724
2025-W13,うなぎ白焼き(ハーフ),7200.0,2,0.6967427277477791
2025-W14,Uberうな重竹,162300.0,21,13.00189060146762
2025-W14,うな重松,82800.0,12,6.633127183003813
2025-W14,Uberうな重松,81600.0,9,6.536994904989266
2025-W14,うな重梅,75600.0,18,6.056333514916525
2025-W14,Uberうな重梅,61200.0,11,4.902746178741949
2025-W14,ランチうな重,55000.0,10,4.406062742333451
2025-W14,うな重竹,46400.0,8,3.7171147498958566
2025-W14,ランチ梅セット1ドリンク,30400.0,8,2.4353510430352165
2025-W14,お通し,25900.0,37,2.0748550004806616
2025-W14,う巻,18000.0,4,1.4419841702182201
2025-W14,Uberう巻,17900.0,3,1.4339731470503412
2025-W14,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,16800.0,24,1.3458518922036722
2025-W15,Uberうな重松,178600.0,19,10.272869501196393
2025-W15,Uberうな重竹,148200.0,19,8.524295969077858
2025-W15,うな重梅,113400.0,25,6.52263942573164
2025-W15,うな重松,96600.0,14,5.556322473771397
2025-W15,Uberうな重梅,91200.0,16,5.245720596355604
2025-W15,ランチうな重,88000.0,16,5.061660224553654
2025-W15,お通し,48300.0,65,2.7781612368856985
2025-W15,おまかせコース,36000.0,4,2.0706791827719493
2025-W15,うな重竹,34800.0,4,2.0016565433462175
2025-W15,う巻,31500.0,7,1.8118442849254555
2025-W15,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,25900.0,37,1.4897386342720413
2025-W15,うなぎ白焼き,24000.0,4,1.3804527885146327
2025-W15,ふぐ刺し,24000.0,4,1.3804527885146327
2025-W15,ランチ梅セット1ドリンク,15200.0,4,0.8742867660592674
2025-W15,うなぎ白焼き(ハーフ),14400.0,4,0.8282716731087797
2025-W15,ランチコース,14000.0,2,0.8052641266335357
2025-W15,Uberう巻,12200.0,2,0.7017301674949383
2025-W16,Uberうな重松,131600.0,14,9.542455224421724
2025-W16,うな重梅,79800.0,19,5.786382423319556
2025-W16,ランチコース,49000.0,7,3.5530418388804295
2025-W16,Uberうな重梅,39900.0,7,2.893191211659778
2025-W16,Uberうな重竹,39000.0,5,2.8279312595170762
2025-W16,ランチうな重,38500.0,7,2.7916757305489086
2025-W16,うな重竹,34800.0,6,2.523384816184468
2025-W16,お通し,24500.0,35,1.7765209194402147
2025-W16,Uberう巻,18300.0,3,1.3269523602349358
2025-W16,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,16100.0,23,1.1674280327749982
2025-W16,うな重松,13800.0,2,1.000652599521427
2025-W16,う巻,13500.0,3,0.9788992821405265
2025-W16,うなぎ白焼き,12000.0,2,0.8701326952360234
2025-W16,うなぎ白焼き(ハーフ),10800.0,3,0.7831194257124212
2025-W16,ランチ梅セット1ドリンク,7600.0,2,0.5510840403161482
2025-W16,ふぐ刺し,6000.0,1,0.4350663476180117
2025-W17,Uberうな重梅,131100.0,23,9.550660022729259
2025-W17,Uberうな重松,122200.0,13,8.90229332400851
2025-W17,Uberうな重竹,101400.0,13,7.387009353964507
2025-W17,うな重竹,92800.0,16,6.760497712504007
2025-W17,うな重梅,63000.0,15,4.589562024652505
2025-W17,ランチうな重,55000.0,10,4.006760497712504
2025-W17,ふぐ刺し,36000.0,6,2.6226068712300026
2025-W17,お通し,32900.0,47,2.3967712795407525
2025-W17,Uberう巻,30500.0,5,2.221930821458752
2025-W17,うな重松,27600.0,4,2.0106652679430024
2025-W17,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,19600.0,28,1.4278637410030013
2025-W17,うなぎ白焼き(ハーフ),18000.0,5,1.3113034356150013
2025-W17,う巻,18000.0,4,1.3113034356150013
2025-W17,おまかせコース,18000.0,2,1.3113034356150013
2025-W17,うなぎ白焼き,6000.0,1,0.43710114520500043
2025-W17,ランチ梅セット1ドリンク,3800.0,1,0.27683072529650027
2025-W18,Uberうな重竹,163800.0,21,9.717953890147966
2025-W18,Uberうな重松,131600.0,14,7.807586886101784
2025-W18,Uberうな重梅,131100.0,23,7.777922802188023
2025-W18,うな重梅,92400.0,18,5.481922707262955
2025-W18,うな重竹,87000.0,15,5.16155060099434
2025-W18,ランチうな重,77000.0,14,4.568268922719128
2025-W18,うな重松,69000.0,10,4.093643580098959
2025-W18,ランチ梅セット1ドリンク,45600.0,12,2.7053644529349645
2025-W18,お通し,43400.0,58,2.574842483714418
2025-W18,うなぎ白焼き(ハーフ),28800.0,8,1.7086512334326094
2025-W18,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,20300.0,27,1.2043618068986792
2025-W18,う巻,18000.0,4,1.0679070208953807
2025-W18,Uberう巻,12200.0,2,0.723803647495758
2025-W18,うなぎ白焼き,12000.0,2,0.7119380139302538
2025-W19,Uberうな重竹,179400.0,23,11.64942629497594
2025-W19,Uberうな重松,150400.0,16,9.766297183747946
2025-W19,Uberうな重梅,119700.0,21,7.772777745310035
2025-W19,ランチうな重,93500.0,17,6.071467996545432
2025-W19,うな重梅,63000.0,15,4.090935655426334
2025-W19,うな重松,55200.0,8,3.5844388599925976
2025-W19,うな重竹,52200.0,9,3.3896324002103912
2025-W19,ランチ梅セット1ドリンク,34200.0,5,2.2207936415171527
2025-W19,お通し,25900.0,37,1.6818291027863819
2025-W19,ランチコース,21000.0,3,1.3636452184754446
2025-W19,う巻,18000.0,4,1.1688387586932383
2025-W19,おまかせコース,18000.0,2,1.1688387586932383
2025-W19,うなぎ白焼き(ハーフ),14400.0,4,0.9350710069545906
2025-W19,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,6300.0,9,0.40909356554263343
2025-W19,Uberう巻,6100.0,1,0.3961064682238197
2025-W20,Uberうな重松,159800.0,17,10.088511218575992
2025-W20,Uberうな重梅,125400.0,22,7.916766625841236
2025-W20,ランチうな重,115500.0,21,7.291758734327454
2025-W20,Uberうな重竹,93600.0,12,5.909165519766664
2025-W20,うな重梅,92400.0,22,5.833406987461963
