取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"アラカルト","フレンチフライ",1000,4
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ご飯もの","マルゲリータ",1800,6
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ジャパニーズカクテル","Japanese High Tea",1800,2
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ソフトドリンク","オレンジジュース",800,1
RB0120260301215100000,2026/03/01,22:57:37,12760,11600,1160,0,12760,1160,0,12760,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,1160,3,9,01:06:37,"D","大泉",D2469D2DAA104B569B9D3C8E6D4EA981,"その他","tablecharge",500,3
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"アラカルト","フレンチフライ",1000,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"ジャパニーズカクテル","山葵と梨のスマッシュ",2300,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","Syndicate",1800,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","セイロンバックスフィズ",1600,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","ゴールデンタイムフィズ",1700,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"ジャパニーズカクテル","Hojicha Negroni",1700,1
