2026/04/06 18:49 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/02 19:43:24","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","フード","お刺身","00000003081:お刺身おすすめ","","3000","1","2026/04/02 20:05:48","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","ドリンク","ハイボール","00000003285:ｸﾞﾚﾝﾌﾃﾞｨｯｸ12年","","900","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","ドリンク","ハイボール","00000003286:ﾒｰｶｰｽﾞﾏｰｸ","","900","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","フード","鰻料理","00000002576:うな重松","","6900","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","フード","鰻料理","00000002577:うな重竹","","5800","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:15:45","2026/04/02 20:59:46","3","39440","26","ドリンク","サワー","00000002212:梅干しサワー","","800","1","2026/04/02 20:09:49","20:配膳済"
"2026/04/02","木","2026/04/02 18:17:56","2026/04/02 21:41:17","0","8700","2","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/02 18:17:56","20:配膳済"
"2026/04/02","木","2026/04/02 18:17:56","2026/04/02 21:41:17","0","8700","2","テイクアウト","ウーバーイーツ","00000001475:Uberおしんこ盛り","","900","1","2026/04/02 18:17:56","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お通し","00000000443:お通し","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お通し","00000000443:お通し","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お通し","00000000443:お通し","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000000357:うなぎ白焼き","","6000","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","ふぐ料理","00000000372:ふぐ刺し","","6000","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お刺身","00000003491:馬刺し盛り合わせ","","3600","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お刺身","00000000605:ホタルイカ","","900","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000000481:うなぎヒレ唐揚げ","","700","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 18:51:55","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","日本酒","00000003274:酔鯨","","1100","1","2026/04/02 19:04:23","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","日本酒","00000002400:貴","","1000","1","2026/04/02 19:23:14","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","お刺身","00000000469:あじ","","1200","1","2026/04/02 19:41:16","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","揚げ物","00000000371:メヒカリのから揚げ","","1200","1","2026/04/02 19:41:16","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","日本酒","00000004263:東魁盛","","1200","1","2026/04/02 19:47:24","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/02 20:20:01","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","プレミアムジン","00000002389:六ジン","ソーダx1","900","1","2026/04/02 20:38:13","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","ハイボール","00000003287:知多","","1100","1","2026/04/02 20:38:13","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/02 20:38:13","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/02 20:56:20","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","フード","鰻料理","00000002577:うな重竹","","5800","1","2026/04/02 20:56:20","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","プレミアムジン","00000002389:六ジン","ソーダx1","900","1","2026/04/02 21:19:42","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","プレミアムジン","00000002389:六ジン","ソーダx1","900","1","2026/04/02 21:19:42","20:配膳済"
"2026/04/02","木","2026/04/02 18:51:55","2026/04/02 21:58:49","3","51030","34","ドリンク","サワー","00000000418:ウーロンハイ","","700","1","2026/04/02 21:19:42","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","お通し","00000000443:お通し","","700","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","お通し","00000000443:お通し","","700","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","鰻料理","00000002577:うな重竹","","5800","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","鰻料理","00000002577:うな重竹","","5800","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","鰻料理","00000000358:う巻","","4500","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:01:26","2026/04/02 19:57:45","2","21060","8","フード","サラダ","00000002354:チョレギサラダ","","1000","1","2026/04/02 19:01:26","20:配膳済"
"2026/04/02","木","2026/04/02 19:18:08","2026/04/02 19:36:38","0","6900","1","テイクアウト","TO鰻料理","00000002594:TOうな重松","","6900","1","2026/04/02 19:18:08","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","フード","ランチ","00000001984:ランチうな重","","5500","1","2026/04/03 11:36:55","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","フード","ランチ","00000001984:ランチうな重","","5500","1","2026/04/03 11:36:55","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","フード","ランチ","00000001984:ランチうな重","","5500","1","2026/04/03 11:36:55","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","1","2026/04/03 11:36:55","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","フード","ランチ","00000003114:とり天定食４個","おろしポン酢x1","0","0","2026/04/03 11:36:55","30:キャンセル済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","ドリンク","ビール","00000000403:サッポロ黒ラベル(瓶)","","900","1","2026/04/03 11:54:16","20:配膳済"
"2026/04/03","金","2026/04/03 11:36:55","2026/04/03 12:49:20","4","21980","6","ドリンク","ビール","00000000403:サッポロ黒ラベル(瓶)","","900","1","2026/04/03 11:54:16","20:配膳済"
"2026/04/03","金","2026/04/03 12:42:47","2026/04/03 13:44:15","2","11600","4","フード","ランチ","00000001984:ランチうな重","","5500","1","2026/04/03 12:42:47","20:配膳済"
"2026/04/03","金","2026/04/03 12:42:47","2026/04/03 13:44:15","2","11600","4","フード","ランチ","00000001984:ランチうな重","","5500","1","2026/04/03 12:42:47","20:配膳済"
"2026/04/03","金","2026/04/03 12:42:47","2026/04/03 13:44:15","2","11600","4","フード","ランチ","00000003824:肝吸い","","300","1","2026/04/03 12:42:47","20:配膳済"
"2026/04/03","金","2026/04/03 12:42:47","2026/04/03 13:44:15","2","11600","4","フード","ランチ","00000003824:肝吸い","","300","1","2026/04/03 12:42:47","20:配膳済"
"2026/04/03","金","2026/04/03 16:41:58","2026/04/03 17:12:14","0","19200","3","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/03 16:41:58","20:配膳済"
"2026/04/03","金","2026/04/03 16:41:58","2026/04/03 17:12:14","0","19200","3","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/03 16:41:58","20:配膳済"
"2026/04/03","金","2026/04/03 16:41:58","2026/04/03 17:12:14","0","19200","3","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/03 16:41:58","20:配膳済"
"2026/04/03","金","2026/04/03 17:12:25","2026/04/03 20:17:23","0","11400","2","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/03 17:12:25","20:配膳済"
"2026/04/03","金","2026/04/03 17:12:25","2026/04/03 20:17:23","0","11400","2","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/03 17:12:25","20:配膳済"
"2026/04/03","金","2026/04/03 17:12:36","2026/04/03 20:20:11","0","7700","3","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","","6900","1","2026/04/03 17:12:36","20:配膳済"
"2026/04/03","金","2026/04/03 17:12:36","2026/04/03 20:20:11","0","7700","3","テイクアウト","ロケットナウ","00000003725:大盛り","","200","1","2026/04/03 17:12:36","20:配膳済"
"2026/04/03","金","2026/04/03 17:12:36","2026/04/03 20:20:11","0","7700","3","テイクアウト","ロケットナウ","00000003727:ロケットナウ肝焼き","","600","1","2026/04/03 17:12:36","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","お通し","00000000443:お通し","","700","1","2026/04/03 17:54:10","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","お通し","00000000443:お通し","","700","1","2026/04/03 17:54:10","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/03 17:54:10","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/03 17:54:10","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","一品料理","00000003805:鴨の低温調理","","1200","1","2026/04/03 17:54:10","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","お刺身","00000002061:馬刺 大トロ","","3600","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","お刺身","00000002061:馬刺 大トロ","","3600","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","お刺身","00000002061:馬刺 大トロ","","3600","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","鰻料理","00000003537:骨せんべい","","600","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","一品料理","00000000394:おしんこ盛","","700","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","一品料理","00000000391:エシャレット","","800","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","一品料理","00000000395:冷やしトマト","","800","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","一品料理","00000000386:ガツ刺し","","1000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","揚げ物","00000001030:牡蠣フライ2個","","1000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","揚げ物","00000001030:牡蠣フライ2個","","1000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","鰻料理","00000002216:鰻ざく","","900","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","揚げ物","00000000370:大和芋の磯辺揚","","1000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","鰻料理","00000002576:うな重松","","6900","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","鰻料理","00000000357:うなぎ白焼き","","6000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ボトル","00000002221:伊七郎ボトル ","","8000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","日本酒","00000001186:ヴーヴクリコ","","17000","1","2026/04/03 17:55:57","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","1","2026/04/03 18:06:30","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","フード","揚げ物","00000004265:ホタルイカ包揚げ","","900","1","2026/04/03 18:21:41","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","焼酎グラス","00000000430:ボトルセット)水","","0","0","2026/04/03 18:39:31","30:キャンセル済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","焼酎グラス","00000000430:ボトルセット)水","","0","0","2026/04/03 18:39:31","30:キャンセル済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","1","2026/04/03 18:43:46","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","1","2026/04/03 18:59:29","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","焼酎グラス","00000000429:ボトルセット)氷","","300","1","2026/04/03 19:11:22","20:配膳済"
"2026/04/03","金","2026/04/03 17:54:10","2026/04/03 19:14:08","2","69820","27","ドリンク","焼酎グラス","00000000429:ボトルセット)氷","","300","1","2026/04/03 19:11:22","20:配膳済"
"2026/04/03","金","2026/04/03 18:07:13","2026/04/03 20:17:31","0","7800","3","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/03 18:07:13","20:配膳済"
"2026/04/03","金","2026/04/03 18:07:13","2026/04/03 20:17:31","0","7800","3","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/03 18:07:13","20:配膳済"
"2026/04/03","金","2026/04/03 18:07:13","2026/04/03 20:17:31","0","7800","3","テイクアウト","ウーバーイーツ","00000001479:Uberトマトじゃこ","","1800","1","2026/04/03 18:07:13","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","0","0","2026/04/03 19:21:08","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:21:08","2026/04/03 20:17:43","0","21500","6","テイクアウト","ウーバーイーツ","00000001475:Uberおしんこ盛り","","900","1","2026/04/03 19:21:08","20:配膳済"
"2026/04/03","金","2026/04/03 19:30:11","2026/04/03 20:17:52","0","9700","2","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/04/03 19:30:11","20:配膳済"
"2026/04/03","金","2026/04/03 19:30:11","2026/04/03 20:17:52","0","9700","2","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/03 19:30:11","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","","6900","1","2026/04/03 20:06:44","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","","6900","1","2026/04/03 20:06:44","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003727:ロケットナウ肝焼き","","600","1","2026/04/03 20:06:44","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003727:ロケットナウ肝焼き","","600","1","2026/04/03 20:06:44","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003725:大盛り","","200","1","2026/04/03 20:06:54","20:配膳済"
"2026/04/03","金","2026/04/03 20:06:44","2026/04/03 20:20:21","0","15400","6","テイクアウト","ロケットナウ","00000003725:大盛り","","200","1","2026/04/03 20:06:54","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","ウーバーイーツ","00000001478:Uberとろろサラダ","","2100","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:19:55","2026/04/03 21:58:40","0","21300","6","テイクアウト","ウーバーイーツ","00000001478:Uberとろろサラダ","","2100","1","2026/04/03 21:19:55","20:配膳済"
"2026/04/03","金","2026/04/03 21:23:10","2026/04/03 21:58:48","0","20250","5","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/04/03 21:23:10","20:配膳済"
"2026/04/03","金","2026/04/03 21:23:10","2026/04/03 21:58:48","0","20250","5","テイクアウト","ウーバーイーツ","00000001457:Uberう巻","","6100","1","2026/04/03 21:23:10","20:配膳済"
"2026/04/03","金","2026/04/03 21:23:10","2026/04/03 21:58:48","0","20250","5","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/03 21:23:10","20:配膳済"
"2026/04/03","金","2026/04/03 21:23:10","2026/04/03 21:58:48","0","20250","5","テイクアウト","ウーバーイーツ","00000001478:Uberとろろサラダ","","2100","1","2026/04/03 21:23:10","20:配膳済"
"2026/04/03","金","2026/04/03 21:23:10","2026/04/03 21:58:48","0","20250","5","テイクアウト","ウーバーイーツ","00000001459:Uberガツ刺し","","1900","1","2026/04/03 21:23:10","20:配膳済"
"2026/04/04","土","2026/04/04 11:20:59","2026/04/04 13:56:48","2","15570","5","ランチ","ランチ","00000002307:ランチコース","","6300","1","2026/04/04 11:20:59","20:配膳済"
"2026/04/04","土","2026/04/04 11:20:59","2026/04/04 13:56:48","2","15570","5","ランチ","ランチ","00000002307:ランチコース","","6300","1","2026/04/04 11:20:59","20:配膳済"
"2026/04/04","土","2026/04/04 11:20:59","2026/04/04 13:56:48","2","15570","5","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/04/04 12:23:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:20:59","2026/04/04 13:56:48","2","15570","5","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/04/04 12:23:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:20:59","2026/04/04 13:56:48","2","15570","5","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/04/04 12:50:05","20:配膳済"
"2026/04/04","土","2026/04/04 12:06:33","2026/04/04 12:06:42","2","18000","2","フード","コース","00000000517:おまかせコース","","9000","1","2026/04/04 12:06:33","20:配膳済"
"2026/04/04","土","2026/04/04 12:06:33","2026/04/04 12:06:42","2","18000","2","フード","コース","00000000517:おまかせコース","","9000","1","2026/04/04 12:06:33","20:配膳済"
"2026/04/04","土","2026/04/04 12:06:33","2026/04/04 12:06:42","-2","-18000","-2","フード","コース","00000000517:おまかせコース","","-9000","-1","2026/04/04 12:06:33","20:配膳済"
"2026/04/04","土","2026/04/04 12:06:33","2026/04/04 12:06:42","-2","-18000","-2","フード","コース","00000000517:おまかせコース","","-9000","-1","2026/04/04 12:06:33","20:配膳済"
"2026/04/04","土","2026/04/04 12:09:07","2026/04/04 12:09:15","2","21120","4","フード","コース","00000000517:おまかせコース","","9000","1","2026/04/04 12:09:07","20:配膳済"
"2026/04/04","土","2026/04/04 12:09:07","2026/04/04 12:09:15","2","21120","4","フード","コース","00000000517:おまかせコース","","9000","1","2026/04/04 12:09:07","20:配膳済"
"2026/04/04","土","2026/04/04 12:09:07","2026/04/04 12:09:15","2","21120","4","ドリンク","ハイボール","00000003289:白州","","1800","1","2026/04/04 12:09:07","20:配膳済"
